f.chi.0.ax,f.chi.1.ax,f.chi.2.ax,f.chi.3.ax,f.Z.0.ax,f.Z.1.ax,f.Z.2.ax,f.Z.3.ax,f.I.0.ax,f.I.1.ax,f.I.2.ax,f.I.3.ax,f.T.0.ax,f.T.1.ax,f.T.2.ax,f.T.3.ax,f.S.0.ax,f.S.1.ax,f.S.2.ax,f.S.3.ax,f.chi.0.eq,f.chi.1.eq,f.chi.2.eq,f.chi.3.eq,f.Z.0.eq,f.Z.1.eq,f.Z.2.eq,f.Z.3.eq,f.I.0.eq,f.I.1.eq,f.I.2.eq,f.I.3.eq,f.T.0.eq,f.T.1.eq,f.T.2.eq,f.T.3.eq,f.S.0.eq,f.S.1.eq,f.S.2.eq,f.S.3.eq,lc.chi.0.ax,lc.chi.1.ax,lc.chi.2.ax,lc.chi.3.ax,lc.Z.0.ax,lc.Z.1.ax,lc.Z.2.ax,lc.Z.3.ax,lc.I.1.ax,lc.I.2.ax,lc.I.3.ax,lc.T.0.ax,lc.T.1.ax,lc.T.2.ax,lc.T.3.ax,lc.S.0.ax,lc.S.1.ax,lc.S.2.ax,lc.S.3.ax,lc.chi.0.eq,lc.chi.1.eq,lc.chi.2.eq,lc.chi.3.eq,lc.Z.0.eq,lc.Z.1.eq,lc.Z.2.eq,lc.Z.3.eq,lc.I.1.eq,lc.I.2.eq,lc.I.3.eq,lc.T.0.eq,lc.T.1.eq,lc.T.2.eq,lc.T.3.eq,lc.S.0.eq,lc.S.1.eq,lc.S.2.eq,lc.S.3.eq,mc.chi.0.all,mc.chi.1.all,mc.chi.2.all,mc.chi.3.all,mc.Z.0.all,mc.Z.1.all,mc.Z.2.all,mc.Z.3.all,mc.I.2.all,mc.I.3.all,mc.T.1.all,mc.T.2.all,mc.T.3.all,mc.S.0.all,mc.S.1.all,mc.S.2.all,mc.S.3.all,f.chi.0.all,f.chi.1.all,f.chi.2.all,f.chi.3.all,f.Z.0.all,f.Z.1.all,f.Z.2.all,f.Z.3.all,f.I.0.all,f.I.1.all,f.I.2.all,f.I.3.all,f.T.0.all,f.T.1.all,f.T.2.all,f.T.3.all,f.S.0.all,f.S.1.all,f.S.2.all,f.S.3.all,D_lc.chi.1.ax,D_lc.chi.2.ax,D_lc.chi.3.ax,D_lc.Z.1.ax,D_lc.Z.2.ax,D_lc.Z.3.ax,D_lc.T.1.ax,D_lc.T.2.ax,D_lc.T.3.ax,D_lc.S.1.ax,D_lc.S.2.ax,D_lc.S.3.ax,D_lc.chi.1.eq,D_lc.chi.2.eq,D_lc.chi.3.eq,D_lc.Z.1.eq,D_lc.Z.2.eq,D_lc.Z.3.eq,D_lc.T.1.eq,D_lc.T.2.eq,D_lc.T.3.eq,D_lc.S.1.eq,D_lc.S.2.eq,D_lc.S.3.eq,D_mc.chi.1.all,D_mc.chi.2.all,D_mc.chi.3.all,D_mc.Z.1.all,D_mc.Z.2.all,D_mc.Z.3.all,D_mc.T.1.all,D_mc.T.2.all,D_mc.T.3.all,D_mc.S.1.all,D_mc.S.2.all,D_mc.S.3.all,ox,spin
43.73385,84.7,104.61,98.373,150,274,291,180,7,13,17,17,30,67,77,56,2.5091,5.4913,6.4977,5.1451,65.9541,139.128,199.54,196.746,234,516,580,360,11,22,32,34,54,126,152,112,4.2115,9.9022,12.7216,10.2902,10.5376,15.32,14.44,10.564,56.5,50,49,28,2,2,1.5,4,8,8,5,0.5477,0.8476,0.855,0.56625,9.2416,15.504,28.88,21.128,49,84,98,56,2,4,3,4,12,16,10,0.5625,1.155,1.71,1.1325,2.7556,30.9424,49.634,78.85,576,1032,1488,1680,12,20,108,192,240,1.6129,5.6896,10.7188,14.478,354.0397,787.7968,1396.056,2070.79,1812,4676,7418,9620,59,126,216,330,342,918,1496,2050,23.4771,61.9706,102.0444,143.399,1.73,1.33,1.085,8,7,6.5,0,0,0.5,0.34,0.36,0.37,0.98,2.66,2.17,2,14,13,-2,0,1,-0.04,0.72,0.74,-8.68,-9.98,-14.3,101,226,410,18,40,80,3.14,6.8,14,2,5
61.57885,129.0555,185.6175,161.689,223,486,546,235,10,20,29,28,49,114,137,81,3.8318,8.9936,11.5133,7.8054,65.9541,139.128,199.54,196.746,234,516,580,360,11,22,32,34,54,126,152,112,4.2115,9.9022,12.7216,10.2902,10.5376,16.524,30.78,18.132,56.5,90,105,36,2,4,2.5,4,12,16,7,0.5477,1.1396,1.6872,0.83635,9.2416,15.504,28.88,21.128,49,84,98,56,2,4,3,4,12,16,10,0.5625,1.155,1.71,1.1325,3.3489,34.1112,55.998,104.31,676,1118,1872,2184,12,24,108,216,288,1.5625,5.6,11.55,17.1,390.323,882.8454,1570.799,2269.622,2058,5272,8696,11438,65,140,240,360,380,1020,1680,2320,26.0721,68.796,113.738,159.9636,1.38,3.46,2.325,3,16,13.5,-2,0,1.5,-0.06,0.68,0.73,0.98,2.66,2.17,2,14,13,-2,0,1,-0.04,0.72,0.74,-7.66,-8.64,-13.08,113,240,540,18,36,96,3.02,5.76,16.32,3,2
61.57885,129.0555,185.6175,161.689,223,486,546,235,10,20,29,28,49,114,137,81,3.8318,8.9936,11.5133,7.8054,65.9541,139.128,199.54,196.746,234,516,580,360,11,22,32,34,54,126,152,112,4.2115,9.9022,12.7216,10.2902,10.5376,16.524,30.78,18.132,56.5,90,105,36,2,4,2.5,4,12,16,7,0.5477,1.1396,1.6872,0.83635,9.2416,15.504,28.88,21.128,49,84,98,56,2,4,3,4,12,16,10,0.5625,1.155,1.71,1.1325,2.4025,28.892,47.43,88.35,625,1075,1800,2100,12,24,108,216,288,1.9321,6.2272,12.8436,19.0152,389.3766,872.407,1553.663,2237.702,2007,5186,8552,11270,65,140,240,360,380,1020,1680,2320,26.4417,70.0504,116.3252,163.794,1.38,3.46,2.325,3,16,13.5,-2,0,1.5,-0.06,0.68,0.73,0.98,2.66,2.17,2,14,13,-2,0,1,-0.04,0.72,0.74,-9.34,-12,-19.8,107,228,516,18,36,96,3.86,7.44,19.68,2,2
51.36035,101.898,140.8565,115.203,179,360,350,198,8.5,16,23,20,39,85,89,59,3.18525,6.9608,8.1969,5.9998,18.3361,17.544,0,0,100,96,0,0,2,2,0,0,2,2,0,0,1.1258,1.1242,0,0,7.87205,11.628,17.69125,18.979,42.5,63,67,37,1.5,2.5,3,2.5,7,10,6.5,0.5777,0.86625,1.15145,0.9936,6.5025,8.772,0,0,36,48,0,0,1,0,0,1,1,0,0,0.5929,0.5621,0,0,3.3489,28.8957,40.077,22.0515,676,962,1326,520,7,5,78,72,72,1.5625,5.75,6.5125,3.8125,179.414,331.7634,569.437,849.423,1434,3028,4492,4574,26,52,90,120,142,358,486,530,12.4362,29.9184,47.0518,59.5948,0.245,1.33,1.61,0.5,7,14,-1.5,-1.5,0.5,-0.01,0.36,0.97,-0.89,0,0,-2,0,0,0,0,0,0.04,0,0,-4.81,-9.09,-2.9,119,131,110,23,30,18,2.9,3.54,3.2,2,5
37.76985,68.2635,85.8475,63.316,156,276,256,55,5.5,10,13,11,23,52,61,25,2.28895,4.6046,5.1525,2.6603,65.9541,139.128,199.54,196.746,234,516,580,360,11,22,32,34,54,126,152,112,4.2115,9.9022,12.7216,10.2902,9.16805,13.158,16.34,7.568,50,72,56,8,1.5,2,1,2.5,6.5,8,2,0.5629,0.84315,0.8322,0.2701,9.2416,15.504,28.88,21.128,49,84,98,56,2,4,3,4,12,16,10,0.5625,1.155,1.71,1.1325,2.4025,28.1325,44.857,73.625,625,1050,1700,1750,11,20,102,186,240,1.9321,6.255,11.7177,15.846,341.7586,749.304,1333.689,1934.724,1873,4716,7700,9802,56,120,206,308,326,874,1422,1892,23.356,61.328,101.501,141.4308,0.445,2.13,1.24,1,9,7,-1,0,1,-0.02,0.32,0.36,0.98,2.66,2.17,2,14,13,-2,0,1,-0.04,0.72,0.74,-8.85,-11.89,-16.5,108,207,430,19,35,80,3.84,6.86,16.4,3,1
21.5136,30.272,9.68,0,66,32,2,0,3,4,2,0,6,8,2,0,0.8067,1.0804,0.2738,0,65.9541,139.128,199.54,196.746,234,516,580,360,11,22,32,34,54,126,152,112,4.2115,9.9022,12.7216,10.2902,11.8336,15.136,0,0,64,16,0,0,2,0,0,4,4,0,0,0.5329,0.5402,0,0,9.2416,15.504,28.88,21.128,49,84,98,56,2,4,3,4,12,16,10,0.5625,1.155,1.71,1.1325,3.5344,35.7952,54.896,71.44,729,1188,1404,1512,12,16,108,168,192,1.5876,5.6196,9.6264,11.4912,310.378,688.6464,1229.2,1857.224,1797,4504,6744,8304,51,108,186,288,294,792,1282,1712,20.047,53.0088,87.2626,120.8912,2.48,0,0,14,0,0,2,0,0,0.72,0,0,0.98,2.66,2.17,2,14,13,-2,0,1,-0.04,0.72,0.74,-7.76,-6.64,-7.92,118,272,376,18,44,64,3.1,7.48,11.04,3,1
57.2036,118.983,171.695,126.632,212,456,512,110,9,18,26,22,44,102,122,50,3.4521,8.085,10.305,5.3206,21.5136,30.272,9.68,0,66,32,2,0,3,4,2,0,6,8,2,0,0.8067,1.0804,0.2738,0,11.8336,17.544,32.68,15.136,64,96,112,16,2,4,2,4,12,16,4,0.5329,1.1242,1.6644,0.5402,11.8336,15.136,0,0,64,16,0,0,2,0,0,4,4,0,0,0.5329,0.5402,0,0,3.3489,37.7712,50.874,34.77,676,1248,832,728,12,8,108,120,96,1.5625,5.475,7.55,5.7,203.8105,434.5964,838.866,1279.124,1364,3536,4616,4236,31,64,114,180,178,492,794,900,11.6935,31.4416,52.7922,66.1332,1.78,4.26,2.48,4,18,14,-2,0,2,-0.08,0.64,0.72,2.48,0,0,14,0,0,2,0,0,0.72,0,0,-9.66,-5.84,-4.36,108,280,180,18,52,32,3.12,8.96,5.44,2,5
37.76985,68.2635,85.8475,63.316,156,276,256,55,5.5,10,13,11,23,52,61,25,2.28895,4.6046,5.1525,2.6603,65.9541,139.128,199.54,196.746,234,516,580,360,11,22,32,34,54,126,152,112,4.2115,9.9022,12.7216,10.2902,9.16805,13.158,16.34,7.568,50,72,56,8,1.5,2,1,2.5,6.5,8,2,0.5629,0.84315,0.8322,0.2701,9.2416,15.504,28.88,21.128,49,84,98,56,2,4,3,4,12,16,10,0.5625,1.155,1.71,1.1325,2.7556,30.129,48.0404,78.85,576,1008,1632,1680,11,20,102,186,240,1.6129,5.715,10.7061,14.478,342.1117,753.297,1340.0558,1945.174,1824,4632,7564,9662,56,120,206,308,326,874,1422,1892,23.0368,60.248,99.4778,138.6948,0.445,2.13,1.24,1,9,7,-1,0,1,-0.02,0.32,0.36,0.98,2.66,2.17,2,14,13,-2,0,1,-0.04,0.72,0.74,-8.19,-10.68,-14.3,102,196,410,19,35,80,3.12,5.54,14,3,2
29.1401,47.47,45.9265,16.83,95,118,61,18,4.5,7,8,3,15,26,14,3,1.48285,2.5499,1.973,0.8547,65.9541,139.128,199.54,196.746,234,516,580,360,11,22,32,34,54,126,152,112,4.2115,9.9022,12.7216,10.2902,9.16805,11.444,3.25125,8.415,50,29,18,9,1.5,0.5,1.5,2.5,3,2,1.5,0.5629,0.55885,0.29645,0.42735,9.2416,15.504,28.88,21.128,49,84,98,56,2,4,3,4,12,16,10,0.5625,1.155,1.71,1.1325,2.4025,28.1325,43.152,62.8525,625,1050,1425,1550,11,17,102,168,216,1.9321,6.255,10.6335,13.7471,324.4991,707.717,1250.437,1787.133,1751,4400,6760,8576,54,114,196,286,310,816,1284,1720,21.7438,57.2186,92.9736,127.739,0.995,0,0.525,6.5,0,7.5,0.5,-1.5,0,0.37,0,0.6,0.98,2.66,2.17,2,14,13,-2,0,1,-0.04,0.72,0.74,-8.85,-10.79,-14.2,108,218,363,19,38,66,3.84,7.64,13.74,2,6
18.3361,17.544,0,0,100,96,0,0,2,2,0,0,2,2,0,0,1.1258,1.1242,0,0,21.5136,30.272,9.68,0,66,32,2,0,3,4,2,0,6,8,2,0,0.8067,1.0804,0.2738,0,6.5025,8.772,0,0,36,48,0,0,1,0,0,1,1,0,0,0.5929,0.5621,0,0,11.8336,15.136,0,0,64,16,0,0,2,0,0,4,4,0,0,0.5329,0.5402,0,0,3.5344,35.4568,46.0224,0,729,1188,648,0,10,0,96,60,0,1.5876,5.6196,5.5692,0,126.261,227.0896,426.125,767.2096,1193,2696,2912,1792,17,32,58,100,90,248,340,264,7.066,17.8092,28.8078,32.8564,-0.89,0,0,-2,0,0,0,0,0,0.04,0,0,2.48,0,0,14,0,0,2,0,0,0.72,0,0,-7.58,-5.68,0,118,246,0,20,50,0,3.1,8.18,0,3,1
42.1451,78.336,99.77,98.373,167,306,290,180,6.5,12,16,17,28,64,76,56,2.66865,5.5132,6.3608,5.1451,21.5136,30.272,9.68,0,66,32,2,0,3,4,2,0,6,8,2,0,0.8067,1.0804,0.2738,0,7.87205,12.138,14.44,10.564,42.5,66,49,28,1.5,2,1.5,2.5,6.5,8,5,0.5777,0.85855,0.855,0.56625,11.8336,15.136,0,0,64,16,0,0,2,0,0,4,4,0,0,0.5329,0.5402,0,0,3.3489,35.4105,47.8362,17.385,676,1170,728,364,11,4,102,90,48,1.5625,5.55,6.5375,2.85,173.6935,348.581,645.2764,1073.494,1274,3080,3728,3216,26,52,92,152,144,394,596,640,10.1266,26.448,43.3184,54.6768,0.045,1.33,1.085,0,7,6.5,-1,0,0.5,0,0.36,0.37,2.48,0,0,14,0,0,2,0,0,0.72,0,0,-8.37,-6.01,-2.18,111,258,90,19,51,16,3.06,8.52,2.72,3,2
46.9851,91.8255,126.934,80.146,168,330,316,73,7.5,14,20,14,34,73,74,28,2.80555,6.0522,6.9886,3.515,65.9541,139.128,199.54,196.746,234,516,580,360,11,22,32,34,54,126,152,112,4.2115,9.9022,12.7216,10.2902,9.16805,12.648,19.59125,15.983,50,69,74,17,1.5,2.5,2.5,2.5,7,10,3.5,0.5629,0.85085,1.12865,0.69745,9.2416,15.504,28.88,21.128,49,84,98,56,2,4,3,4,12,16,10,0.5625,1.155,1.71,1.1325,2.4025,28.1325,44.237,77.5775,625,1050,1675,1900,11,21,102,192,264,1.9321,6.255,11.7455,16.9163,360.1891,796.428,1414.622,1963.809,1897,4824,7770,10066,60,128,220,316,348,918,1468,1982,24.3892,64.2232,105.2288,145.43,0.645,2.13,1.765,1.5,9,14.5,-1.5,-1.5,1,-0.03,0.32,0.96,0.98,2.66,2.17,2,14,13,-2,0,1,-0.04,0.72,0.74,-8.85,-11.49,-17.5,108,208,449,19,34,82,3.84,6.84,17.02,3,5
27.55135,41.106,41.0865,16.83,112,150,60,18,4,6,7,3,13,23,13,3,1.6424,2.5718,1.8361,0.8547,18.3361,17.544,0,0,100,96,0,0,2,2,0,0,2,2,0,0,1.1258,1.1242,0,0,6.5025,8.262,3.25125,8.415,36,45,18,9,1,0.5,1.5,1,1.5,2,1.5,0.5929,0.5698,0.29645,0.42735,6.5025,8.772,0,0,36,48,0,0,1,0,0,1,1,0,0,0.5929,0.5621,0,0,3.3489,27.999,37.0392,4.6665,676,936,1222,156,6,1,72,42,24,1.5625,5.775,5.5,0.9625,131.796,208.386,351.3264,559.113,1300,2556,3644,3168,17,32,56,68,88,212,238,200,9.3505,21.1904,32.4592,37.5144,-0.69,0,0.525,-1.5,0,7.5,-0.5,-1.5,0,0.03,0,0.6,-0.89,0,0,-2,0,0,0,0,0,0.04,0,0,-4.32,-9.26,-0.72,120,109,20,24,29,2,2.88,3.1,0.48,3,6
39.3586,74.6275,90.6875,63.316,139,244,257,55,6,11,14,11,25,55,62,25,2.1294,4.5827,5.2894,2.6603,18.3361,17.544,0,0,100,96,0,0,2,2,0,0,2,2,0,0,1.1258,1.1242,0,0,11.8336,16.34,16.34,7.568,64,56,56,8,2,2,1,4,8,8,2,0.5329,0.8322,0.8322,0.2701,6.5025,8.772,0,0,36,48,0,0,1,0,0,1,1,0,0,0.5929,0.5621,0,0,2.4025,26.474,36.053,14.725,625,1000,1150,350,8,4,84,72,48,1.9321,6.3106,7.228,3.1692,154.4641,272.379,495.5302,815.1076,1303,2872,4142,3882,21,42,74,110,116,310,446,422,10.6941,26.2834,42.209,51.0494,2.13,2.13,1.24,9,9,7,0,0,1,0.32,0.32,0.36,-0.89,0,0,-2,0,0,0,0,0,0.04,0,0,-7.78,-10.86,-3.3,110,154,86,22,36,16,3.8,5.92,3.28,2,2
19.92485,23.908,4.84,0,83,64,1,0,2.5,3,1,0,4,5,1,0,0.96625,1.1023,0.1369,0,65.9541,139.128,199.54,196.746,234,516,580,360,11,22,32,34,54,126,152,112,4.2115,9.9022,12.7216,10.2902,9.16805,11.954,0,0,50,32,0,0,1.5,0,0,2.5,2.5,0,0,0.5629,0.55115,0,0,9.2416,15.504,28.88,21.128,49,84,98,56,2,4,3,4,12,16,10,0.5625,1.155,1.71,1.1325,2.4025,28.1325,43.772,58.9,625,1050,1450,1400,11,16,102,162,192,1.9321,6.255,10.6057,12.6768,306.0686,660.593,1169.504,1758.048,1727,4292,6690,8312,50,106,182,278,288,772,1238,1630,20.7106,54.3234,89.2458,123.7398,0.795,0,0,6,0,0,1,0,0,0.38,0,0,0.98,2.66,2.17,2,14,13,-2,0,1,-0.04,0.72,0.74,-8.85,-11.19,-13.2,108,217,344,19,39,64,3.84,7.66,13.12,2,6
61.57885,129.0555,185.6175,161.689,223,486,546,235,10,20,29,28,49,114,137,81,3.8318,8.9936,11.5133,7.8054,65.9541,139.128,199.54,196.746,234,516,580,360,11,22,32,34,54,126,152,112,4.2115,9.9022,12.7216,10.2902,10.5376,16.524,30.78,18.132,56.5,90,105,36,2,4,2.5,4,12,16,7,0.5477,1.1396,1.6872,0.83635,9.2416,15.504,28.88,21.128,49,84,98,56,2,4,3,4,12,16,10,0.5625,1.155,1.71,1.1325,2.7556,30.9424,50.796,94.62,576,1032,1728,2016,12,24,108,216,288,1.6129,5.6896,11.7348,17.3736,389.7297,876.5078,1560.395,2250.242,1958,5100,8408,11102,65,140,240,360,380,1020,1680,2320,26.1225,68.9752,114.1076,160.5108,1.38,3.46,2.325,3,16,13.5,-2,0,1.5,-0.06,0.68,0.73,0.98,2.66,2.17,2,14,13,-2,0,1,-0.04,0.72,0.74,-8.68,-10.68,-17.16,101,216,492,18,36,96,3.14,6,16.8,3,4
21.5136,30.272,9.68,0,66,32,2,0,3,4,2,0,6,8,2,0,0.8067,1.0804,0.2738,0,18.3361,17.544,0,0,100,96,0,0,2,2,0,0,2,2,0,0,1.1258,1.1242,0,0,11.8336,15.136,0,0,64,16,0,0,2,0,0,4,4,0,0,0.5329,0.5402,0,0,6.5025,8.772,0,0,36,48,0,0,1,0,0,1,1,0,0,0.5929,0.5621,0,0,3.3489,31.2564,41.2848,0,676,1040,936,0,8,0,84,48,0,1.5625,5.675,5.5,0,119.7205,193.2328,343.9788,639.9296,1208,2528,3204,2432,15,28,50,80,78,208,262,184,7.6791,18.0076,28.7218,33.2944,2.48,0,0,14,0,0,2,0,0,0.72,0,0,-0.89,0,0,-2,0,0,0,0,0,0.04,0,0,-6.1,-7.92,0,116,172,0,22,40,0,2.96,5.6,0,3,2
27.55135,41.106,41.0865,16.83,112,150,60,18,4,6,7,3,13,23,13,3,1.6424,2.5718,1.8361,0.8547,57.2036,118.983,171.695,126.632,212,456,512,110,9,18,26,22,44,102,122,50,3.4521,8.085,10.305,5.3206,6.5025,8.262,3.25125,8.415,36,45,18,9,1,0.5,1.5,1,1.5,2,1.5,0.5929,0.5698,0.29645,0.42735,11.8336,17.544,32.68,15.136,64,96,112,16,2,4,2,4,12,16,4,0.5329,1.1242,1.6644,0.5402,2.7556,31.3076,44.6208,67.313,576,1056,1512,1488,10,17,96,162,216,1.6129,5.6642,9.7028,12.5603,286.6727,620.7592,1153.5548,1515.3276,1648,4236,6800,8048,45,96,168,228,264,700,1122,1368,18.7061,48.812,80.872,104.9884,-0.69,0,0.525,-1.5,0,7.5,-0.5,-1.5,0,0.03,0,0.6,1.78,4.26,2.48,4,18,14,-2,0,2,-0.08,0.64,0.72,-8.9,-10.28,-12.33,100,177,346,20,33,66,3.16,5.06,11.7,3,4
36.7666,64.668,82.173,33.66,124,204,120,36,6,10,14,6,24,44,26,6,2.159,4.0194,3.6722,1.7094,57.2036,118.983,171.695,126.632,212,456,512,110,9,18,26,22,44,102,122,50,3.4521,8.085,10.305,5.3206,6.5025,7.752,6.5025,16.83,36,42,36,18,1,1,3,1,2,4,3,0.5929,0.5775,0.5929,0.8547,11.8336,17.544,32.68,15.136,64,96,112,16,2,4,2,4,12,16,4,0.5329,1.1242,1.6644,0.5402,3.3489,34.5138,48.4584,78.873,676,1144,1612,1768,10,18,96,168,240,1.5625,5.575,9.575,13.325,305.6965,674.2956,1243.403,1559.0596,1772,4520,7120,8568,49,104,182,236,286,744,1168,1456,19.6889,51.5288,84.2886,108.3748,-0.49,0,1.05,-1,0,15,-1,-3,0,0.02,0,1.2,1.78,4.26,2.48,4,18,14,-2,0,2,-0.08,0.64,0.72,-7.88,-8.18,-10.16,112,198,400,20,32,68,3.04,4.84,11.84,2,1
43.73385,84.7,104.61,98.373,150,274,291,180,7,13,17,17,30,67,77,56,2.5091,5.4913,6.4977,5.1451,18.3361,17.544,0,0,100,96,0,0,2,2,0,0,2,2,0,0,1.1258,1.1242,0,0,10.5376,15.32,14.44,10.564,56.5,50,49,28,2,2,1.5,4,8,8,5,0.5477,0.8476,0.855,0.56625,6.5025,8.772,0,0,36,48,0,0,1,0,0,1,1,0,0,0.5929,0.5621,0,0,3.3489,30.5244,42.5658,17.385,676,1014,1196,364,8,4,84,72,48,1.5625,5.7,6.5,2.85,164.161,300.6248,525.4888,876.0136,1376,2960,4238,4092,23,46,80,122,126,334,476,490,11.0839,26.8794,43.322,55.527,1.73,1.33,1.085,8,7,6.5,0,0,0.5,0.34,0.36,0.37,-0.89,0,0,-2,0,0,0,0,0,0.04,0,0,-5.7,-8.62,-2.18,117,162,90,22,36,16,2.94,4.8,2.72,2,1
65.9541,139.128,199.54,196.746,234,516,580,360,11,22,32,34,54,126,152,112,4.2115,9.9022,12.7216,10.2902,36.7666,64.668,82.173,33.66,124,204,120,36,6,10,14,6,24,44,26,6,2.159,4.0194,3.6722,1.7094,9.2416,15.504,28.88,21.128,49,84,98,56,2,4,3,4,12,16,10,0.5625,1.155,1.71,1.1325,6.5025,7.752,6.5025,16.83,36,42,36,18,1,1,3,1,2,4,3,0.5929,0.5775,0.5929,0.8547,3.3489,29.7924,40.9188,53.436,676,988,1352,1352,8,12,84,120,192,1.5625,5.725,7.6,9.55,282.3235,596.5128,1030.1548,1239.0136,1640,3824,5546,6848,47,96,166,196,262,636,874,1132,18.6215,47.332,72.8118,92.9708,0.98,2.66,2.17,2,14,13,-2,0,1,-0.04,0.72,0.74,-0.49,0,1.05,-1,0,15,-1,-3,0,0.02,0,1.2,-5.3,-7.72,-7.24,118,156,260,22,28,40,2.92,3.92,7.36,2,1
46.9851,91.8255,126.934,80.146,168,330,316,73,7.5,14,20,14,34,73,74,28,2.80555,6.0522,6.9886,3.515,57.2036,118.983,171.695,126.632,212,456,512,110,9,18,26,22,44,102,122,50,3.4521,8.085,10.305,5.3206,9.16805,12.648,19.59125,15.983,50,69,74,17,1.5,2.5,2.5,2.5,7,10,3.5,0.5629,0.85085,1.12865,0.69745,11.8336,17.544,32.68,15.136,64,96,112,16,2,4,2,4,12,16,4,0.5329,1.1242,1.6644,0.5402,2.4025,30.6125,44.237,77.5775,625,1150,1675,1900,11,21,102,192,264,1.9321,6.1438,11.7455,16.9163,325.1871,720.808,1353.514,1758.361,1809,4784,7790,9506,52,112,196,268,308,822,1348,1710,21.3516,56.732,94.9672,124.446,0.645,2.13,1.765,1.5,9,14.5,-1.5,-1.5,1,-0.03,0.32,0.96,1.78,4.26,2.48,4,18,14,-2,0,2,-0.08,0.64,0.72,-10.45,-11.49,-17.5,104,208,449,19,34,82,3.92,6.84,17.02,3,5
19.92485,23.908,4.84,0,83,64,1,0,2.5,3,1,0,4,5,1,0,0.96625,1.1023,0.1369,0,36.7666,64.668,82.173,33.66,124,204,120,36,6,10,14,6,24,44,26,6,2.159,4.0194,3.6722,1.7094,9.16805,11.954,0,0,50,32,0,0,1.5,0,0,2.5,2.5,0,0,0.5629,0.55115,0,0,6.5025,7.752,6.5025,16.83,36,42,36,18,1,1,3,1,2,4,3,0.5929,0.5775,0.5929,0.8547,2.7556,26.8754,33.2,16.932,576,912,912,576,7,4,78,66,96,1.6129,5.8166,5.6769,3.9116,189.6717,360.2388,622.542,706.272,1238,2768,3506,3720,30,58,102,102,160,364,410,478,12.1814,29.9154,43.7954,48.7814,0.795,0,0,6,0,0,1,0,0,0.38,0,0,-0.49,0,1.05,-1,0,15,-1,-3,0,0.02,0,1.2,-6.23,-8.38,-3.56,106,130,72,23,31,8,3.04,4.42,2,3,2
42.1451,78.336,99.77,98.373,167,306,290,180,6.5,12,16,17,28,64,76,56,2.66865,5.5132,6.3608,5.1451,36.7666,64.668,82.173,33.66,124,204,120,36,6,10,14,6,24,44,26,6,2.159,4.0194,3.6722,1.7094,7.87205,12.138,14.44,10.564,42.5,66,49,28,1.5,2,1.5,2.5,6.5,8,5,0.5777,0.85855,0.855,0.56625,6.5025,7.752,6.5025,16.83,36,42,36,18,1,1,3,1,2,4,3,0.5929,0.5775,0.5929,0.8547,3.5344,29.6852,38.916,37.036,729,999,1296,1026,7,8,78,90,144,1.5876,5.796,6.6402,6.7536,234.891,474.7144,813.634,948.596,1559,3426,4792,5508,38,76,132,144,208,490,624,776,15.5609,38.696,58.3238,71.0648,0.045,1.33,1.085,0,7,6.5,-1,0,0.5,0,0.36,0.37,-0.49,0,1.05,-1,0,15,-1,-3,0,0.02,0,1.2,-4.51,-7.54,-4.66,125,141,178,23,27,24,2.96,3.55,4.72,2,2
27.55135,41.106,41.0865,16.83,112,150,60,18,4,6,7,3,13,23,13,3,1.6424,2.5718,1.8361,0.8547,18.3361,17.544,0,0,100,96,0,0,2,2,0,0,2,2,0,0,1.1258,1.1242,0,0,6.5025,8.262,3.25125,8.415,36,45,18,9,1,0.5,1.5,1,1.5,2,1.5,0.5929,0.5698,0.29645,0.42735,6.5025,8.772,0,0,36,48,0,0,1,0,0,1,1,0,0,0.5929,0.5621,0,0,2.4025,23.715,31.372,3.9525,625,900,1175,150,6,1,72,42,24,1.9321,6.4218,6.116,1.0703,130.8496,199.818,339.992,557.685,1249,2484,3550,3156,17,32,56,68,88,212,238,200,9.7201,22.484,33.6912,37.73,-0.69,0,0.525,-1.5,0,7.5,-0.5,-1.5,0,0.03,0,0.6,-0.89,0,0,-2,0,0,0,0,0,0.04,0,0,-6,-10.94,-1,114,103,19,24,29,2,3.72,3.94,0.62,2,2
46.9851,91.8255,126.934,80.146,168,330,316,73,7.5,14,20,14,34,73,74,28,2.80555,6.0522,6.9886,3.515,57.2036,118.983,171.695,126.632,212,456,512,110,9,18,26,22,44,102,122,50,3.4521,8.085,10.305,5.3206,9.16805,12.648,19.59125,15.983,50,69,74,17,1.5,2.5,2.5,2.5,7,10,3.5,0.5629,0.85085,1.12865,0.69745,11.8336,17.544,32.68,15.136,64,96,112,16,2,4,2,4,12,16,4,0.5329,1.1242,1.6644,0.5402,3.3489,36.1425,52.2282,91.5915,676,1196,1742,1976,11,21,102,192,264,1.5625,5.525,10.5625,15.2125,326.1335,731.868,1369.4964,1786.389,1860,4876,7924,9658,52,112,196,268,308,822,1348,1710,20.982,55.4944,92.6012,121.0384,0.645,2.13,1.765,1.5,9,14.5,-1.5,-1.5,1,-0.03,0.32,0.96,1.78,4.26,2.48,4,18,14,-2,0,2,-0.08,0.64,0.72,-8.77,-8.41,-11.62,110,219,470,19,34,82,3.08,5.3,14.08,2,5
