ox_3,ox_2,H-L_1,H-L_0,num_d_electron_6,num_d_electron_7,num_d_electron_5,num_d_electron_4,num_d_electron_3,charge_lig,charge_ox,f-chi-0-all,f-chi-1-all,f-chi-2-all,f-chi-3-all,f-Z-0-all,f-Z-1-all,f-Z-2-all,f-Z-3-all,f-I-0-all,f-I-1-all,f-I-2-all,f-I-3-all,f-T-0-all,f-T-1-all,f-T-2-all,f-T-3-all,f-S-0-all,f-S-1-all,f-S-2-all,f-S-3-all,f-chi-0-ax,f-chi-1-ax,f-chi-2-ax,f-chi-3-ax,f-Z-0-ax,f-Z-1-ax,f-Z-2-ax,f-Z-3-ax,f-I-0-ax,f-I-1-ax,f-I-2-ax,f-I-3-ax,f-T-0-ax,f-T-1-ax,f-T-2-ax,f-T-3-ax,f-S-0-ax,f-S-1-ax,f-S-2-ax,f-S-3-ax,f-chi-0-eq,f-chi-1-eq,f-chi-2-eq,f-chi-3-eq,f-Z-0-eq,f-Z-1-eq,f-Z-2-eq,f-Z-3-eq,f-I-0-eq,f-I-1-eq,f-I-2-eq,f-I-3-eq,f-T-0-eq,f-T-1-eq,f-T-2-eq,f-T-3-eq,f-S-0-eq,f-S-1-eq,f-S-2-eq,f-S-3-eq,lc-chi-0-ax,lc-chi-1-ax,lc-chi-2-ax,lc-chi-3-ax,lc-Z-0-ax,lc-Z-1-ax,lc-Z-2-ax,lc-Z-3-ax,lc-I-0-ax,lc-I-1-ax,lc-I-2-ax,lc-I-3-ax,lc-T-0-ax,lc-T-1-ax,lc-T-2-ax,lc-T-3-ax,lc-S-0-ax,lc-S-1-ax,lc-S-2-ax,lc-S-3-ax,lc-chi-0-eq,lc-chi-1-eq,lc-chi-2-eq,lc-chi-3-eq,lc-Z-0-eq,lc-Z-1-eq,lc-Z-2-eq,lc-Z-3-eq,lc-I-0-eq,lc-I-1-eq,lc-I-2-eq,lc-I-3-eq,lc-T-0-eq,lc-T-1-eq,lc-T-2-eq,lc-T-3-eq,lc-S-0-eq,lc-S-1-eq,lc-S-2-eq,lc-S-3-eq,D_lc-chi-0-ax,D_lc-chi-1-ax,D_lc-chi-2-ax,D_lc-chi-3-ax,D_lc-Z-0-ax,D_lc-Z-1-ax,D_lc-Z-2-ax,D_lc-Z-3-ax,D_lc-I-0-ax,D_lc-I-1-ax,D_lc-I-2-ax,D_lc-I-3-ax,D_lc-T-0-ax,D_lc-T-1-ax,D_lc-T-2-ax,D_lc-T-3-ax,D_lc-S-0-ax,D_lc-S-1-ax,D_lc-S-2-ax,D_lc-S-3-ax,D_lc-chi-0-eq,D_lc-chi-1-eq,D_lc-chi-2-eq,D_lc-chi-3-eq,D_lc-Z-0-eq,D_lc-Z-1-eq,D_lc-Z-2-eq,D_lc-Z-3-eq,D_lc-I-0-eq,D_lc-I-1-eq,D_lc-I-2-eq,D_lc-I-3-eq,D_lc-T-0-eq,D_lc-T-1-eq,D_lc-T-2-eq,D_lc-T-3-eq,D_lc-S-0-eq,D_lc-S-1-eq,D_lc-S-2-eq,D_lc-S-3-eq,mc-chi-0-all,mc-chi-1-all,mc-chi-2-all,mc-chi-3-all,mc-Z-0-all,mc-Z-1-all,mc-Z-2-all,mc-Z-3-all,mc-I-0-all,mc-I-1-all,mc-I-2-all,mc-I-3-all,mc-T-0-all,mc-T-1-all,mc-T-2-all,mc-T-3-all,mc-S-0-all,mc-S-1-all,mc-S-2-all,mc-S-3-all,D_mc-chi-0-all,D_mc-chi-1-all,D_mc-chi-2-all,D_mc-chi-3-all,D_mc-Z-0-all,D_mc-Z-1-all,D_mc-Z-2-all,D_mc-Z-3-all,D_mc-I-0-all,D_mc-I-1-all,D_mc-I-2-all,D_mc-I-3-all,D_mc-T-0-all,D_mc-T-1-all,D_mc-T-2-all,D_mc-T-3-all,D_mc-S-0-all,D_mc-S-1-all,D_mc-S-2-all,D_mc-S-3-all
1,0,0,1,0,0,1,0,0,-6,-3,142.4055,228.582,409.7454,862.92,1282,2520,3984,3240,19,36,66,120,102,288,426,360,9.1387,21.714000000000002,37.5282,50.82,23.1761,28.764,15.136,0.0,101,108,16,0,3.0,4,2,0,6,8,2,0,1.2627,1.694,0.5402,0.0,23.1761,28.764,15.136,0.0,101,108.0,16.0,0.0,3.0,4.0,2.0,0.0,6.0,8.0,2.0,0.0,1.2627,1.694,0.5402,0.0,6.5025,14.382,0.0,0.0,36.0,54,0.0,0,1.0,2.0,0.0,0.0,4.0,4.0,0.0,0.0,0.5929,0.847,0.0,0.0,6.5025,14.382,0.0,0.0,36.0,54.0,0.0,0.0,1.0,2.0,0.0,0.0,4.0,4.0,0.0,0.0,0.5929,0.847,0.0,0.0,0.0,-0.54,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.44,0.0,0.0,0.0,-0.54,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.44,0.0,0.0,3.3489,27.999000000000002,61.9272,0.0,676.0,936.0,1404.0,0.0,1.0,6.0,12.0,0.0,36.0,108.0,72.0,0.0,1.5625,5.775,8.25,0.0,0.0,-4.32,-11.88,0.0,0.0,120.0,258.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,60.0,0.0,0.0,2.88,8.4,0.0
1,0,1,0,0,0,0,1,0,0,3,202.7887,396.7692,674.571,1291.776,2293,6288,10002,8748,37,72,138,252,210,600,1032,1392,15.3343,43.2936,77.9196,113.6784,33.3977,59.3392,65.384,38.72,278,298,92,8,6.0,10,12,8,22,42,28,8,2.2337,4.2688,3.2264,1.0952,33.3977,59.3392,65.384,38.72,278,298.0,92.0,8.0,6.0,10.0,12.0,8.0,22.0,42.0,28.0,8.0,2.2337,4.2688,3.2264,1.0952,4.7961,16.2936,9.636000000000001,0.0,225.0,135,30.0,0,1.0,3.0,2.0,0.0,9.0,15.0,6.0,0.0,1.1236,1.5794,0.7844,0.0,4.7961,16.2936,9.636000000000001,0.0,225.0,135.0,30.0,0.0,1.0,3.0,2.0,0.0,9.0,15.0,6.0,0.0,1.1236,1.5794,0.7844,0.0,0.0,-0.87,-0.02,0.0,0.0,36.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,1.69,1.38,0.0,0.0,-0.87,-0.02,0.0,0.0,36.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,1.69,1.38,0.0,2.4025,20.367,69.192,40.92,625.0,2250.0,1350.0,300.0,1.0,6.0,18.0,12.0,36.0,144.0,180.0,72.0,1.9321,8.8404,12.4266,6.1716,0.0,-3.84,-16.74,-7.8,0.0,60.0,396.0,288.0,0.0,0.0,0.0,0.0,0.0,12.0,78.0,60.0,0.0,1.98,16.08,12.24
0,1,1,0,1,0,0,0,0,0,2,351.4555,778.1489999999999,1365.9724,2012.366,1946,4808,7836,10080,58,124,212,320,336,898,1452,1960,23.7458,61.9352,101.708,143.484,42.1451,78.336,99.77,98.37299999999999,167,306,290,180,6.5,12,16,17,28,64,76,56,2.66865,5.5132,6.3608,5.1451,65.9541,139.128,199.54,196.74599999999998,234,516.0,580.0,360.0,11.0,22.0,32.0,34.0,54.0,126.0,152.0,112.0,4.2115,9.9022,12.7216,10.2902,7.87205,12.138,14.44,10.564,42.5,66,49.0,28,1.0,1.5,2.0,1.5,2.5,6.5,8.0,5.0,0.5777,0.85855,0.855,0.56625,9.2416,15.504000000000001,28.88,21.128,49.0,84.0,98.0,56.0,1.0,2.0,4.0,3.0,4.0,12.0,16.0,10.0,0.5625,1.155,1.71,1.1325,0.0,0.045,1.33,1.085,0.0,0.0,7.0,6.5,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.5,0.0,0.0,0.36,0.37,0.0,0.98,2.66,2.17,0.0,2.0,14.0,13.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,1.0,0.0,-0.04,0.72,0.74,3.3489,32.4825,52.9602,86.925,676.0,1066.0,1768.0,1820.0,1.0,6.0,11.0,20.0,36.0,102.0,186.0,240.0,1.5625,5.65,10.5375,14.25,0.0,-6.77,-8.81,-10.9,0.0,115.0,218.0,450.0,0.0,0.0,0.0,0.0,0.0,19.0,35.0,80.0,0.0,2.98,5.32,13.6
0,1,1,0,1,0,0,0,0,0,2,140.3823,309.2598,663.582,664.8,2440,6504,11244,5640,25,54,114,120,168,432,660,600,13.0051,35.1198,69.7248,61.1424,45.6778,84.20100000000001,135.964,97.4408,588,504,564,648,8.0,14,24,18,38,80,60,18,3.8142,6.6066,8.9876,6.1952,45.6778,84.20100000000001,135.964,97.4408,588,504.0,564.0,648.0,8.0,14.0,24.0,18.0,38.0,80.0,60.0,18.0,3.8142,6.6066,8.9876,6.1952,6.6564,6.579,17.930999999999997,18.0084,256.0,96,128.0,288,1.0,1.0,3.0,3.0,1.0,4.0,6.0,3.0,1.0404,0.7854,1.5402,1.7952,6.6564,6.579,17.930999999999997,18.0084,256.0,96.0,128.0,288.0,1.0,1.0,3.0,3.0,1.0,4.0,6.0,3.0,1.0404,0.7854,1.5402,1.7952,0.0,0.03,0.79,0.76,0.0,10.0,40.0,30.0,0.0,0.0,0.0,0.0,0.0,-3.0,-3.0,0.0,0.0,0.25,1.55,1.3,0.0,0.03,0.79,0.76,0.0,10.0,40.0,30.0,0.0,0.0,0.0,0.0,0.0,-3.0,-3.0,0.0,0.0,0.25,1.55,1.3,3.3489,28.3284,27.999000000000002,48.312,676.0,2496.0,936.0,312.0,1.0,6.0,6.0,12.0,36.0,72.0,144.0,72.0,1.5625,7.65,5.775,5.55,0.0,-4.5,-4.32,-4.44,0.0,60.0,120.0,300.0,0.0,0.0,0.0,0.0,0.0,24.0,12.0,60.0,0.0,1.38,2.88,10.56
0,1,1,0,0,0,0,1,0,6,8,113.6956,228.8976,374.7192,426.0096,2496,6528,11520,6144,13,30,54,48,84,216,312,192,11.0527,27.6774,51.2724,35.7408,36.98,59.168,35.5008,13.3128,640,640,512,512,4.0,6,4,2,10,16,8,2,3.1466,4.0442,2.9784,2.0808,36.98,59.168,35.5008,13.3128,640,640.0,512.0,512.0,4.0,6.0,4.0,2.0,10.0,16.0,8.0,2.0,3.1466,4.0442,2.9784,2.0808,6.6564,8.8752,8.8752,6.6564,256.0,128,128.0,256,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0404,0.7446,0.7446,1.0404,6.6564,8.8752,8.8752,6.6564,256.0,128.0,128.0,256.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0404,0.7446,0.7446,1.0404,0.0,-0.86,-0.86,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.29,0.29,0.0,0.0,-0.86,-0.86,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.29,0.29,0.0,2.7556,25.6968,34.2624,0.0,576.0,2304.0,1152.0,0.0,1.0,6.0,6.0,0.0,36.0,72.0,72.0,0.0,1.6129,7.7724,5.5626,0.0,0.0,-5.52,-10.68,0.0,0.0,48.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,0.0,0.0,1.5,3.24,0.0
0,1,0,1,0,0,1,0,0,0,2,128.8537,253.0368,466.7232,501.9648,1303,3156,4542,2688,13,30,54,48,84,216,312,192,8.5045,22.2774,35.6214,26.28,42.1504,65.4976,41.8304,18.4832,226,352,224,98,4.0,6,4,2,10,16,8,2,2.1908,3.2558,2.19,1.125,42.1504,65.4976,41.8304,18.4832,226,352.0,224.0,98.0,4.0,6.0,4.0,2.0,10.0,16.0,8.0,2.0,2.1908,3.2558,2.19,1.125,9.2416,10.4576,10.4576,9.2416,49.0,56,56.0,49,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,0.5625,0.5475,0.5475,0.5625,9.2416,10.4576,10.4576,9.2416,49.0,56.0,56.0,49.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,0.5625,0.5475,0.5475,0.5625,0.0,-0.4,-0.4,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.02,0.02,0.0,0.0,-0.4,-0.4,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.02,0.02,0.0,2.4025,28.272,31.991999999999997,0.0,625.0,1050.0,1200.0,0.0,1.0,6.0,6.0,0.0,36.0,72.0,72.0,0.0,1.9321,6.255,6.0882,0.0,0.0,-8.94,-11.34,0.0,0.0,108.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,0.0,0.0,3.84,3.96,0.0
0,1,1,0,0,1,0,0,0,0,2,172.5136,339.9936,564.4224,653.76,1329,3024,3918,3588,25,48,78,84,126,288,396,504,9.9804,24.75,36.5178,44.9388,28.1632,45.2352,36.431999999999995,0.0,100,126,30,0,4.0,6,6,0,12,18,6,0,1.3988,2.235,1.3838,0.0,28.1632,45.2352,36.431999999999995,0.0,100,126.0,30.0,0.0,4.0,6.0,6.0,0.0,12.0,18.0,6.0,0.0,1.3988,2.235,1.3838,0.0,9.2416,9.2416,13.376,0.0,49.0,49,14.0,0,1.0,1.0,2.0,0.0,1.0,3.0,2.0,0.0,0.5625,0.5625,0.555,0.0,9.2416,9.2416,13.376,0.0,49.0,49.0,14.0,0.0,1.0,1.0,2.0,0.0,1.0,3.0,2.0,0.0,0.5625,0.5625,0.555,0.0,0.0,0.0,1.68,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.76,0.0,0.0,0.0,1.68,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.76,0.0,3.5344,34.2912,34.2912,49.632,729.0,1134.0,1134.0,324.0,1.0,6.0,6.0,12.0,36.0,72.0,108.0,72.0,1.5876,5.67,5.67,5.5944,0.0,-6.96,-6.96,-3.84,0.0,120.0,120.0,312.0,0.0,0.0,0.0,0.0,0.0,24.0,18.0,60.0,0.0,3.06,3.06,10.68
1,0,1,0,1,0,0,0,0,0,3,88.024,148.8384,326.88,401.28,1029,2352,1794,420,13,24,42,60,66,168,192,120,5.784,14.67,22.4694,16.65,14.0816,13.376,0.0,0.0,50,14,0,0,2.0,2,0,0,2,2,0,0,0.6994,0.555,0.0,0.0,14.0816,13.376,0.0,0.0,50,14.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.6994,0.555,0.0,0.0,9.2416,6.688,0.0,0.0,49.0,7,0.0,0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5625,0.2775,0.0,0.0,9.2416,6.688,0.0,0.0,49.0,7.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5625,0.2775,0.0,0.0,0.0,0.84,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.0,0.0,0.0,0.84,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.0,0.0,3.5344,34.2912,24.816,0.0,729.0,1134.0,162.0,0.0,1.0,6.0,6.0,0.0,36.0,72.0,36.0,0.0,1.5876,5.67,2.7972,0.0,0.0,-6.96,-1.92,0.0,0.0,120.0,156.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,30.0,0.0,0.0,3.06,5.34,0.0
0,1,1,0,0,0,0,1,0,0,2,158.5906,313.236,572.7888,1180.116,3480,8052,13140,16632,31,60,114,216,174,504,876,1056,17.0611,42.2832,74.2284,119.0844,25.9725,43.6404,40.304,19.36,484,574,94,4,5.0,8,8,4,16,28,16,4,2.5747,4.4564,2.5974,0.5476,25.9725,43.6404,40.304,19.36,484,574.0,94.0,4.0,5.0,8.0,8.0,4.0,16.0,28.0,16.0,4.0,2.5747,4.4564,2.5974,0.5476,6.6564,17.0022,5.676,0.0,256.0,272,16.0,0,1.0,3.0,1.0,0.0,9.0,12.0,3.0,0.0,1.0404,1.8359999999999999,0.3774,0.0,6.6564,17.0022,5.676,0.0,256.0,272.0,16.0,0.0,1.0,3.0,1.0,0.0,9.0,12.0,3.0,0.0,1.0404,1.8359999999999999,0.3774,0.0,0.0,1.15,0.38,0.0,0.0,31.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,1.26,0.65,0.0,0.0,1.15,0.38,0.0,0.0,31.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,1.26,0.65,0.0,2.7556,25.6968,65.6364,21.912,576.0,2304.0,2448.0,144.0,1.0,6.0,18.0,6.0,36.0,144.0,144.0,36.0,1.6129,7.7724,13.716,2.8194,0.0,-5.52,-9.66,-3.24,0.0,48.0,330.0,138.0,0.0,0.0,0.0,0.0,0.0,12.0,84.0,30.0,0.0,1.5,12.06,5.4
0,1,1,0,0,0,1,0,0,0,2,344.9361,764.791,1374.1129999999998,2010.066,1839,4752,7546,9610,57,122,210,318,332,894,1466,1982,23.0369,61.173,101.5042,140.8894,39.3586,74.6275,90.6875,63.316,139,244,257,55,6.0,11,14,11,25,55,62,25,2.1294,4.5827,5.2894,2.6603,65.9541,139.128,199.54,196.74599999999998,234,516.0,580.0,360.0,11.0,22.0,32.0,34.0,54.0,126.0,152.0,112.0,4.2115,9.9022,12.7216,10.2902,11.8336,16.34,16.34,7.568,64.0,56,56.0,8,1.0,2.0,2.0,1.0,4.0,8.0,8.0,2.0,0.5329,0.8322,0.8322,0.2701,9.2416,15.504000000000001,28.88,21.128,49.0,84.0,98.0,56.0,1.0,2.0,4.0,3.0,4.0,12.0,16.0,10.0,0.5625,1.155,1.71,1.1325,0.0,2.13,2.13,1.24,0.0,9.0,9.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.32,0.32,0.36,0.0,0.98,2.66,2.17,0.0,2.0,14.0,13.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,1.0,0.0,-0.04,0.72,0.74,2.4025,29.511999999999997,46.345,73.625,625.0,1100.0,1550.0,1750.0,1.0,6.0,12.0,20.0,36.0,108.0,192.0,240.0,1.9321,6.1994,11.7316,15.845999999999998,0.0,-9.74,-11.3,-16.5,0.0,106.0,238.0,430.0,0.0,0.0,0.0,0.0,0.0,18.0,40.0,80.0,0.0,3.88,8.24,16.4
0,1,1,0,0,0,0,1,0,0,2,321.6747,696.0272,1217.5108,1726.0876,1736,4284,6796,8640,53,112,192,276,304,796,1242,1640,21.7437,56.284,91.14,125.8428,27.55135,41.106,41.0865,16.83,112,150,60,18,4.0,6,7,3,13,23,13,3,1.6424,2.5718,1.8361,0.8547,65.9541,139.128,199.54,196.74599999999998,234,516.0,580.0,360.0,11.0,22.0,32.0,34.0,54.0,126.0,152.0,112.0,4.2115,9.9022,12.7216,10.2902,6.5025,8.262,3.25125,8.415,36.0,45,18.0,9,1.0,1.0,0.5,1.5,1.0,1.5,2.0,1.5,0.5929,0.5698,0.29645,0.42735,9.2416,15.504000000000001,28.88,21.128,49.0,84.0,98.0,56.0,1.0,2.0,4.0,3.0,4.0,12.0,16.0,10.0,0.5625,1.155,1.71,1.1325,0.0,-0.69,0.0,0.525,0.0,-1.5,0.0,7.5,0.0,0.0,0.0,0.0,0.0,-0.5,-1.5,0.0,0.0,0.03,0.0,0.6,0.0,0.98,2.66,2.17,0.0,2.0,14.0,13.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,1.0,0.0,-0.04,0.72,0.74,2.7556,28.6516,44.6208,67.313,576.0,960.0,1512.0,1488.0,1.0,6.0,10.0,17.0,36.0,96.0,162.0,216.0,1.6129,5.7658,9.7028,12.5603,0.0,-7.3,-10.28,-12.33,0.0,104.0,177.0,346.0,0.0,0.0,0.0,0.0,0.0,20.0,33.0,66.0,0.0,3.08,5.06,11.7
1,0,0,1,0,0,0,0,1,-6,-3,200.7748,412.224,724.3008,1517.04,1182,2856,4326,4092,31,60,114,216,174,504,876,1056,10.8271,28.17,51.2154,75.9744,33.0032,58.6112,49.808,19.36,101,140,44,4,5.0,8,8,4,16,28,16,4,1.5357,2.79,1.9388,0.5476,33.0032,58.6112,49.808,19.36,101,140.0,44.0,4.0,5.0,8.0,8.0,4.0,16.0,28.0,16.0,4.0,1.5357,2.79,1.9388,0.5476,9.2416,22.6176,6.688,0.0,49.0,63,7.0,0,1.0,3.0,1.0,0.0,9.0,12.0,3.0,0.0,0.5625,1.1175,0.2775,0.0,9.2416,22.6176,6.688,0.0,49.0,63.0,7.0,0.0,1.0,3.0,1.0,0.0,9.0,12.0,3.0,0.0,0.5625,1.1175,0.2775,0.0,0.0,1.68,0.84,0.0,0.0,12.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.76,0.38,0.0,0.0,1.68,0.84,0.0,0.0,12.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.76,0.38,0.0,2.7556,30.2784,74.1024,21.912,576.0,1008.0,1296.0,144.0,1.0,6.0,18.0,6.0,36.0,144.0,144.0,36.0,1.6129,5.715,11.3538,2.8194,0.0,-8.28,-14.76,-3.24,0.0,102.0,378.0,138.0,0.0,0.0,0.0,0.0,0.0,12.0,84.0,30.0,0.0,3.12,13.92,5.4
1,0,1,0,1,0,0,0,0,-6,-3,171.63099999999997,380.0214,792.888,1170.024,1341,3552,5004,3294,25,54,102,162,156,450,774,774,9.9852,28.0002,50.0478,57.9054,56.0322,100.805,110.24,105.4192,204,320,272,190,8.0,14,16,16,30,62,56,34,2.7992,5.6542,5.608,4.1072,56.0322,100.805,110.24,105.4192,204,320.0,272.0,190.0,8.0,14.0,16.0,16.0,30.0,62.0,56.0,34.0,2.7992,5.6542,5.608,4.1072,11.8336,16.34,16.34,19.4016,64.0,56,56.0,72,1.0,2.0,2.0,2.0,4.0,8.0,8.0,6.0,0.5329,0.8322,0.8322,0.8029999999999999,11.8336,16.34,16.34,19.4016,64.0,56.0,56.0,72.0,1.0,2.0,2.0,2.0,4.0,8.0,8.0,6.0,0.5329,0.8322,0.8322,0.8029999999999999,0.0,2.13,2.13,1.24,0.0,9.0,9.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.32,0.32,0.36,0.0,2.13,2.13,1.24,0.0,9.0,9.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.32,0.32,0.36,3.5344,38.8032,53.58,24.816,729.0,1296.0,1134.0,162.0,1.0,6.0,12.0,6.0,36.0,108.0,144.0,36.0,1.5876,5.5188,8.6184,2.7972,0.0,-9.36,-5.94,-1.92,0.0,114.0,282.0,156.0,0.0,0.0,0.0,0.0,0.0,18.0,48.0,30.0,0.0,3.18,8.28,5.34
1,0,0,1,0,0,0,0,1,0,3,113.6956,228.8976,374.7192,426.0096,2496,6528,11520,6144,13,30,54,48,84,216,312,192,11.0527,27.6774,51.2724,35.7408,36.98,59.168,35.5008,13.3128,640,640,512,512,4.0,6,4,2,10,16,8,2,3.1466,4.0442,2.9784,2.0808,36.98,59.168,35.5008,13.3128,640,640.0,512.0,512.0,4.0,6.0,4.0,2.0,10.0,16.0,8.0,2.0,3.1466,4.0442,2.9784,2.0808,6.6564,8.8752,8.8752,6.6564,256.0,128,128.0,256,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0404,0.7446,0.7446,1.0404,6.6564,8.8752,8.8752,6.6564,256.0,128.0,128.0,256.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0404,0.7446,0.7446,1.0404,0.0,-0.86,-0.86,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.29,0.29,0.0,0.0,-0.86,-0.86,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.29,0.29,0.0,2.7556,25.6968,34.2624,0.0,576.0,2304.0,1152.0,0.0,1.0,6.0,6.0,0.0,36.0,72.0,72.0,0.0,1.6129,7.7724,5.5626,0.0,0.0,-5.52,-10.68,0.0,0.0,48.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,0.0,0.0,1.5,3.24,0.0
0,1,0,1,0,1,0,0,0,0,2,322.4535,703.6216,1229.338,1743.9296,1889,4524,7174,9012,53,112,192,276,304,796,1242,1640,21.7184,56.1932,90.9872,125.645,27.55135,41.106,41.0865,16.83,112,150,60,18,4.0,6,7,3,13,23,13,3,1.6424,2.5718,1.8361,0.8547,65.9541,139.128,199.54,196.74599999999998,234,516.0,580.0,360.0,11.0,22.0,32.0,34.0,54.0,126.0,152.0,112.0,4.2115,9.9022,12.7216,10.2902,6.5025,8.262,3.25125,8.415,36.0,45,18.0,9,1.0,1.0,0.5,1.5,1.0,1.5,2.0,1.5,0.5929,0.5698,0.29645,0.42735,9.2416,15.504000000000001,28.88,21.128,49.0,84.0,98.0,56.0,1.0,2.0,4.0,3.0,4.0,12.0,16.0,10.0,0.5625,1.155,1.71,1.1325,0.0,-0.69,0.0,0.525,0.0,-1.5,0.0,7.5,0.0,0.0,0.0,0.0,0.0,-0.5,-1.5,0.0,0.0,0.03,0.0,0.6,0.0,0.98,2.66,2.17,0.0,2.0,14.0,13.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,1.0,0.0,-0.04,0.72,0.74,3.5344,32.4488,50.5344,76.234,729.0,1080.0,1701.0,1674.0,1.0,6.0,10.0,17.0,36.0,96.0,162.0,216.0,1.5876,5.7204,9.6264,12.4614,0.0,-5.98,-8.08,-8.59,0.0,122.0,207.0,397.0,0.0,0.0,0.0,0.0,0.0,20.0,33.0,66.0,0.0,3.02,4.96,11.53
1,0,1,0,0,0,0,0,1,0,3,113.6956,157.89600000000002,268.2168,532.512,2496,6144,9984,7680,13,24,42,60,66,168,192,120,11.0527,24.48,42.3372,44.676,18.49,17.7504,0.0,0.0,320,256,0,0,2.0,2,0,0,2,2,0,0,1.5733,1.4892,0.0,0.0,18.49,17.7504,0.0,0.0,320,256.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,1.5733,1.4892,0.0,0.0,6.6564,8.8752,0.0,0.0,256.0,128,0.0,0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0404,0.7446,0.0,0.0,6.6564,8.8752,0.0,0.0,256.0,128.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0404,0.7446,0.0,0.0,0.0,-0.86,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,-0.86,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0,2.7556,25.6968,34.2624,0.0,576.0,2304.0,1152.0,0.0,1.0,6.0,6.0,0.0,36.0,72.0,36.0,0.0,1.6129,7.7724,5.5626,0.0,0.0,-5.52,-10.68,0.0,0.0,48.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,30.0,0.0,0.0,1.5,3.24,0.0
