oxstate,spinmult,charge_lig,f-chi-0-all,f-chi-1-all,f-chi-2-all,f-chi-3-all,f-Z-0-all,f-Z-1-all,f-Z-2-all,f-Z-3-all,f-I-0-all,f-I-1-all,f-I-2-all,f-I-3-all,f-T-0-all,f-T-1-all,f-T-2-all,f-T-3-all,f-S-0-all,f-S-1-all,f-S-2-all,f-S-3-all,f-chi-0-ax,f-chi-1-ax,f-chi-2-ax,f-chi-3-ax,f-Z-0-ax,f-Z-1-ax,f-Z-2-ax,f-Z-3-ax,f-I-0-ax,f-I-1-ax,f-I-2-ax,f-I-3-ax,f-T-0-ax,f-T-1-ax,f-T-2-ax,f-T-3-ax,f-S-0-ax,f-S-1-ax,f-S-2-ax,f-S-3-ax,f-chi-0-eq,f-chi-1-eq,f-chi-2-eq,f-chi-3-eq,f-Z-0-eq,f-Z-1-eq,f-Z-2-eq,f-Z-3-eq,f-I-0-eq,f-I-1-eq,f-I-2-eq,f-I-3-eq,f-T-0-eq,f-T-1-eq,f-T-2-eq,f-T-3-eq,f-S-0-eq,f-S-1-eq,f-S-2-eq,f-S-3-eq,lc-chi-0-ax,lc-chi-1-ax,lc-chi-2-ax,lc-chi-3-ax,lc-Z-0-ax,lc-Z-1-ax,lc-Z-2-ax,lc-Z-3-ax,lc-I-1-ax,lc-I-2-ax,lc-I-3-ax,lc-T-0-ax,lc-T-1-ax,lc-T-2-ax,lc-T-3-ax,lc-S-0-ax,lc-S-1-ax,lc-S-2-ax,lc-S-3-ax,lc-chi-0-eq,lc-chi-1-eq,lc-chi-2-eq,lc-chi-3-eq,lc-Z-0-eq,lc-Z-1-eq,lc-Z-2-eq,lc-Z-3-eq,lc-I-1-eq,lc-I-2-eq,lc-I-3-eq,lc-T-0-eq,lc-T-1-eq,lc-T-2-eq,lc-T-3-eq,lc-S-0-eq,lc-S-1-eq,lc-S-2-eq,lc-S-3-eq,D_lc-chi-1-ax,D_lc-chi-2-ax,D_lc-chi-3-ax,D_lc-Z-1-ax,D_lc-Z-2-ax,D_lc-Z-3-ax,D_lc-T-1-ax,D_lc-T-2-ax,D_lc-T-3-ax,D_lc-S-1-ax,D_lc-S-2-ax,D_lc-S-3-ax,D_lc-chi-1-eq,D_lc-chi-2-eq,D_lc-chi-3-eq,D_lc-Z-1-eq,D_lc-Z-2-eq,D_lc-Z-3-eq,D_lc-T-1-eq,D_lc-T-2-eq,D_lc-T-3-eq,D_lc-S-1-eq,D_lc-S-2-eq,D_lc-S-3-eq,mc-chi-0-all,mc-chi-1-all,mc-chi-2-all,mc-chi-3-all,mc-Z-0-all,mc-Z-1-all,mc-Z-2-all,mc-Z-3-all,mc-I-2-all,mc-I-3-all,mc-T-1-all,mc-T-2-all,mc-T-3-all,mc-S-0-all,mc-S-1-all,mc-S-2-all,mc-S-3-all,D_mc-chi-1-all,D_mc-chi-2-all,D_mc-chi-3-all,D_mc-Z-1-all,D_mc-Z-2-all,D_mc-Z-3-all,D_mc-T-1-all,D_mc-T-2-all,D_mc-T-3-all,D_mc-S-1-all,D_mc-S-2-all,D_mc-S-3-all
2,4,0,172.114,353.4324,668.2560000000001,1057.032,1185,2820,3042,2412,29,56,110,156,166,432,612,648,9.7984,26.1004,42.6018,52.0608,36.7666,62.169,78.204,40.128,124.0,192,126,42,6.0,10,14,6,24,44,26,6,2.1590000000000003,4.0502,3.6858,1.665,23.7616,40.128,29.04,0.0,52,42,6,0,4,6,6,0,12,18,6,0,0.9732,1.665,0.8214,0.0,9.2416,7.752000000000001,7.752000000000001,20.064,49.0,42.0,42,21.0,1.0,1.0,3.0,1.0,2.0,4.0,3.0,0.5625,0.5775,0.5775,0.8325,9.2416,20.064,0.0,0.0,49,21,0.0,0.0,3,0.0,0.0,9,9.0,0.0,0.0,0.5625,0.8325,0.0,0.0,0.49,0.49,2.52,1.0,1.0,18.0,-1.0,-3.0,0.0,-0.02,-0.02,1.14,2.52,0.0,0.0,18,0.0,0.0,6.0,0.0,0.0,1.14,0.0,0.0,3.5344,34.2912,59.22,9.588,729,1134,648,324,14,2,120,96,48,1.5876,5.67,7.5348,1.9404,-6.96,-5.18,-1.34,120,354,42,16,68,4,3.06,11.66,0.98
3,2,0,137.0275,278.8644,546.189,1091.64,1340,3364,3690,1740,25,48,102,180,150,432,732,720,8.5239,24.1664,43.2956,56.832,19.3161,28.908,29.04,0.0,228.0,90,6,0,4.0,6,6,0,12,18,6,0,1.5343,2.3532,0.8214,0.0,23.7616,40.128,29.04,0.0,52,42,6,0,4,6,6,0,12,18,6,0,0.9732,1.665,0.8214,0.0,4.7961,14.454,0.0,0.0,225.0,45.0,0,0.0,3.0,0.0,0.0,9.0,9.0,0.0,0.0,1.1236,1.1766,0.0,0.0,9.2416,20.064,0.0,0.0,49,21,0.0,0.0,3,0.0,0.0,9,9.0,0.0,0.0,0.5625,0.8325,0.0,0.0,-0.03,0.0,0.0,42.0,0.0,0.0,6.0,0.0,0.0,2.07,0.0,0.0,2.52,0.0,0.0,18,0.0,0.0,6.0,0.0,0.0,1.14,0.0,0.0,3.3489,30.2682,72.468,0.0,676,1508,468,0,18,0,144,108,0,1.5625,6.4,8.325,0.0,-5.56,-6.66,0.0,98,450,0,12,90,0,2.38,15.84,0.0
2,2,0,189.132,358.8724,701.552,671.528,1385,3348,4094,3924,29,56,94,92,150,336,420,536,11.504000000000001,28.294,40.7106,48.70399999999999,36.7666,62.169,78.204,40.128,124.0,192,126,42,6.0,10,14,6,24,44,26,6,2.1590000000000003,4.0502,3.6858,1.665,28.0161,39.984,39.952,0.0,102,120,34,0,4,6,6,0,12,18,6,0,1.3996,2.2638,1.3542,0.0,9.2416,7.752000000000001,7.752000000000001,20.064,49.0,42.0,42,21.0,1.0,1.0,3.0,1.0,2.0,4.0,3.0,0.5625,0.5775,0.5775,0.8325,11.8336,8.772,15.136,0.0,64,48,16.0,0.0,1,2.0,0.0,1,3.0,2.0,0.0,0.5329,0.5621,0.5402,0.0,0.49,0.49,2.52,1.0,1.0,18.0,-1.0,-3.0,0.0,-0.02,-0.02,1.14,0.89,2.48,0.0,2,14.0,0.0,-2.0,0.0,0.0,-0.04,0.72,0.0,3.5344,37.2992,28.764,42.676,729,1242,972,540,6,10,72,96,96,1.5876,5.5692,5.8212,5.67,-8.56,-4.02,-3.9,116,126,250,24,20,44,3.14,2.94,8.1
2,5,0,136.0522,247.5248,502.402,863.816,1692,4248,5992,3288,25,48,94,148,142,384,588,648,10.5493,28.4184,48.113,60.27,28.0161,39.984,39.952,0.0,102.0,120,34,0,4.0,6,6,0,12,18,6,0,1.3996,2.2638,1.3542,0.0,19.3161,28.908,29.04,0.0,228,90,6,0,4,6,6,0,12,18,6,0,1.5343,2.3532,0.8214,0.0,11.8336,8.772,15.136,0.0,64.0,48.0,16,0.0,1.0,2.0,0.0,1.0,3.0,2.0,0.0,0.5329,0.5621,0.5402,0.0,4.7961,14.454,0.0,0.0,225,45,0.0,0.0,3,0.0,0.0,9,9.0,0.0,0.0,1.1236,1.1766,0.0,0.0,0.89,2.48,0.0,2.0,14.0,0.0,-2.0,0.0,0.0,-0.04,0.72,0.0,-0.03,0.0,0.0,42,0.0,0.0,6.0,0.0,0.0,2.07,0.0,0.0,2.7556,25.9624,52.29,14.607999999999999,576,1824,576,96,14,4,120,108,24,1.6129,7.239,7.5946,1.8796,-5.68,-8.26,-2.16,68,312,92,16,66,20,1.92,11.8,3.6
3,2,-1,115.1765,194.1076,437.844,840.84,1797,4482,6600,2070,22,42,90,150,132,372,570,510,9.7885,27.0314,48.202,54.945,17.57825,14.454,14.52,0.0,154.5,45,3,0,2.5,3,3,0,6,9,3,0,1.0192,1.1766,0.4107,0.0,19.3161,28.908,29.04,0.0,228,90,6,0,4,6,6,0,12,18,6,0,1.5343,2.3532,0.8214,0.0,10.31825,7.227,0.0,0.0,153.0,22.5,0,0.0,1.5,0.0,0.0,4.5,4.5,0.0,0.0,0.81385,0.5883,0.0,0.0,4.7961,14.454,0.0,0.0,225,45,0.0,0.0,3,0.0,0.0,9,9.0,0.0,0.0,1.1236,1.1766,0.0,0.0,-0.015,0.0,0.0,21.0,0.0,0.0,3.0,0.0,0.0,1.035,0.0,0.0,-0.03,0.0,0.0,42,0.0,0.0,6.0,0.0,0.0,2.07,0.0,0.0,2.7556,24.7838,54.78,0.0,576,2016,360,0,15,0,126,90,0,1.6129,7.6327,7.0485,0.0,-4.97,-8.1,0.0,60,345,0,15,75,0,1.61,13.5,0.0
3,6,-4,106.7155,164.6596,352.749,495.8176,1136,2544,2648,1504,13,24,42,60,66,168,192,120,6.4933,15.5592,23.9242,21.8156,18.3361,17.544,0.0,0.0,100.0,96,0,0,2.0,2,0,0,2,2,0,0,1.1258,1.1242,0.0,0.0,16.6736,15.136,0.0,0.0,65,16,0,0,2,2,0,0,2,2,0,0,0.6698,0.5402,0.0,0.0,6.5025,8.772,0.0,0.0,36.0,48.0,0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5929,0.5621,0.0,0.0,11.8336,7.568,0.0,0.0,64,8,0.0,0.0,1,0.0,0.0,1,1.0,0.0,0.0,0.5329,0.2701,0.0,0.0,-0.89,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,1.24,0.0,0.0,7,0.0,0.0,0.0,0.0,0.0,0.36,0.0,0.0,3.3489,34.5138,28.6944,0.0,676,1144,520,0,6,0,72,36,0,1.5625,5.575,3.675,0.0,-7.88,-4.7,0.0,112,136,0,24,30,0,3.04,4.56,0.0
2,2,-6,63.5176,69.936,285.9768,0.0,12127,12420,41502,0,7,12,30,0,42,72,30,0,9.6714,16.9848,37.3438,0.0,15.8404,0.0,0.0,0.0,81.0,0,0,0,1.0,0,0,0,0,0,0,0,0.5041,0.0,0.0,0.0,7.0756,0.0,0.0,0.0,2809,0,0,0,1,0,0,0,0,0,0,0,1.7689,0.0,0.0,0.0,15.8404,0.0,0.0,0.0,81.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5041,0.0,0.0,0.0,7.0756,0.0,0.0,0.0,2809,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,1.7689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5344,34.968,0.0,0.0,729,6210,0,0,0,0,36,0,0,1.5876,8.4924,0.0,0.0,-7.32,0.0,0.0,-68,0,0,30,0,0,0.82,0.0,0.0
3,5,-2,823.3021,2045.5242,3584.9678,5639.3478,4509,13018,22810,35406,141,338,608,972,1054,3366,5210,7644,59.1764,170.7438,299.6888,465.9646,21.00165,20.6056,0.0,0.0,114.0,112,0,0,2.0,2,0,0,2,2,0,0,1.0958,1.095,0.0,0.0,777.7644,1948.8529999999998,3264.0009999999997,4478.815,3552,8798,13582,16990,136,322,550,784,980,3046,4264,5144,55.3972,154.089,245.3974,318.3378,9.16805,10.3028,0.0,0.0,50.0,56.0,0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5629,0.5475,0.0,0.0,4.7961,16.7535,33.507,74.596875,225,270,540.0,795.0,3,6.0,14.25,9,27.0,60.75,114.0,1.1236,2.4486,4.8972,8.87485,-0.445,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,-1.08,-2.16,-2.855,27,54.0,160.75,0.0,-2.25,4.75,0.87,1.74,6.7325,3.5344,27.73,70.4624,115.056,729,1998,2376,3888,14,24,120,228,486,1.5876,7.2324,13.482000000000001,23.2848,-3.47,-11.16,-16.08,88,290,504,16,46,63,1.82,6.94,11.76
3,6,-4,105.6958,179.9758,395.76199999999994,621.632,1422,3494,3708,916,16,30,56,90,86,232,300,218,7.0902,18.5236,30.1246,27.2764,17.82625,25.805999999999997,19.36,0.0,243.0,77,4,0,3.5,5,4,0,9,13,4,0,1.42425,1.9314,0.5476,0.0,16.6736,15.136,0.0,0.0,65,16,0,0,2,2,0,0,2,2,0,0,0.6698,0.5402,0.0,0.0,5.72625,12.902999999999999,0.0,0.0,240.5,38.5,0,0.0,2.5,0.0,0.0,6.5,6.5,0.0,0.0,1.082,0.9657,0.0,0.0,11.8336,7.568,0.0,0.0,64,8,0.0,0.0,1,0.0,0.0,1,1.0,0.0,0.0,0.5329,0.2701,0.0,0.0,0.365,0.0,0.0,36.0,0.0,0.0,4.0,0.0,0.0,1.685,0.0,0.0,1.24,0.0,0.0,7,0.0,0.0,0.0,0.0,0.0,0.36,0.0,0.0,3.3489,33.9099,36.234,0.0,676,1638,234,0,9,0,90,54,0,1.5625,6.25,4.1625,0.0,-7.55,-3.33,0.0,93,225,0,21,45,0,2.5,7.92,0.0
2,6,-5,104.9809,155.526,332.6324,543.9504,1098,2378,2882,2102,14,26,50,70,76,196,226,142,8.031,18.9062,29.4206,31.0338,19.801,20.064,14.52,0.0,66.5,21,3,0,2.5,3,3,0,6,9,3,0,0.73865,0.8325,0.4107,0.0,15.7441,15.504000000000001,0.0,0.0,85,84,0,0,2,2,0,0,2,2,0,0,1.1554,1.155,0.0,0.0,12.540999999999999,10.032,0.0,0.0,65.0,10.5,0,0.0,1.5,0.0,0.0,4.5,4.5,0.0,0.0,0.5333,0.41625,0.0,0.0,6.5025,7.752000000000001,0.0,0.0,36,42,0.0,0.0,1,0.0,0.0,1,1.0,0.0,0.0,0.5929,0.5775,0.0,0.0,1.26,0.0,0.0,9.0,0.0,0.0,3.0,0.0,0.0,0.57,0.0,0.0,-0.49,0.0,0.0,-1,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,2.4025,26.691,29.078000000000003,0.0,625,1000,775,0,7,0,78,42,0,1.9321,6.3106,5.7129,0.0,-7.92,-7.91,0.0,110,144,0,23,35,0,3.8,5.62,0.0
3,1,-6,83.2481,119.69200000000001,329.8408,275.264,6503,6964,13370,1040,11,20,38,40,58,136,130,64,8.1491,17.6732,29.5814,14.356,7.0756,0.0,0.0,0.0,2809.0,0,0,0,1.0,0,0,0,0,0,0,0,1.7689,0.0,0.0,0.0,16.6736,15.136,0.0,0.0,65,16,0,0,2,2,0,0,2,2,0,0,0.6698,0.5402,0.0,0.0,7.0756,0.0,0.0,0.0,2809.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7689,0.0,0.0,0.0,11.8336,7.568,0.0,0.0,64,8,0.0,0.0,1,0.0,0.0,1,1.0,0.0,0.0,0.5329,0.2701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.24,0.0,0.0,7,0.0,0.0,0.0,0.0,0.0,0.36,0.0,0.0,2.4025,29.574,13.64,0.0,625,3450,100,0,4,0,60,24,0,1.9321,7.7562,2.0572,0.0,-9.78,-2.6,0.0,12,96,0,26,20,0,2.76,4.08,0.0
2,6,-8,122.9983,231.192,497.7462,448.324,1985,4586,6618,3740,20,40,74,76,114,270,350,356,11.7048,27.6228,46.1542,40.9388,46.9851,89.556,119.74600000000001,98.37299999999999,168.0,318,307,180,7.5,14,19,17,33,72,79,56,2.80555,6.082999999999999,7.0379,5.1451,6.6564,0.0,0.0,0.0,256,0,0,0,1,0,0,0,0,0,0,0,1.0404,0.0,0.0,0.0,10.5376,12.138,22.008000000000003,10.564,56.5,66.0,57,28.0,1.5,3.0,1.5,2.5,7.5,9.0,5.0,0.5477,0.85855,1.1251,0.56625,6.6564,0.0,0.0,0.0,256,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,1.0404,0.0,0.0,0.0,0.935,2.57,1.085,2.0,14.0,6.5,-2.0,0.0,0.5,-0.04,0.72,0.37,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4025,26.04,11.8575,21.545,625,1975,450,400,3,6,54,54,60,1.9321,7.7284,3.2109,4.1978,-7.5,-3.0,-4.6,71,57,134,27,9,26,2.78,1.86,5.32
2,5,0,136.6455,252.8424,513.112,866.808,1792,4552,6088,3304,25,48,94,148,142,384,588,648,10.4989,28.1904,47.8738,60.2108,28.0161,39.984,39.952,0.0,102.0,120,34,0,4.0,6,6,0,12,18,6,0,1.3996,2.2638,1.3542,0.0,19.3161,28.908,29.04,0.0,228,90,6,0,4,6,6,0,12,18,6,0,1.5343,2.3532,0.8214,0.0,11.8336,8.772,15.136,0.0,64.0,48.0,16,0.0,1.0,2.0,0.0,1.0,3.0,2.0,0.0,0.5329,0.5621,0.5402,0.0,4.7961,14.454,0.0,0.0,225,45,0.0,0.0,3,0.0,0.0,9,9.0,0.0,0.0,1.1236,1.1766,0.0,0.0,0.89,2.48,0.0,2.0,14.0,0.0,-2.0,0.0,0.0,-0.04,0.72,0.0,-0.03,0.0,0.0,42,0.0,0.0,6.0,0.0,0.0,2.07,0.0,0.0,3.3489,28.6212,57.645,16.104,676,1976,624,104,14,4,120,108,24,1.5625,7.125,7.475,1.85,-4.66,-5.88,-1.48,80,340,100,16,66,20,1.8,11.52,3.52
3,2,-2,144.5587,259.7984,491.4404,773.8208,1238,2880,3034,2376,19,36,62,104,98,264,372,344,8.1659,19.93,30.815,36.7984,27.5777,33.048,20.9152,0.0,149.0,180,112,0,3.0,4,2,0,6,8,2,0,1.6883,2.2792,1.095,0.0,21.5136,30.272,9.68,0.0,66,32,2,0,3,4,2,0,6,8,2,0,0.8067,1.0804,0.2738,0.0,9.2416,7.752000000000001,10.4576,0.0,49.0,42.0,56,0.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,0.5625,0.5775,0.5475,0.0,11.8336,15.136,0.0,0.0,64,16,0.0,0.0,2,0.0,0.0,4,4.0,0.0,0.0,0.5329,0.5402,0.0,0.0,0.49,-0.4,0.0,1.0,-1.0,0.0,-1.0,0.0,0.0,-0.02,0.02,0.0,2.48,0.0,0.0,14,0.0,0.0,2.0,0.0,0.0,0.72,0.0,0.0,3.3489,36.3072,41.541000000000004,12.5904,676,1196,520,416,10,2,96,72,12,1.5625,5.525,5.625,1.825,-8.86,-4.4,-3.22,110,240,36,20,48,10,3.08,8.0,1.04
3,4,0,836.5522,1875.4808,3107.062,4582.76,4332,11952,20656,30144,145,312,526,796,838,2232,3660,5376,59.8093,158.16,264.1802,390.88199999999995,28.0161,39.984,39.952,0.0,102.0,120,34,0,4.0,6,6,0,12,18,6,0,1.3996,2.2638,1.3542,0.0,194.4411,435.897,676.7189999999999,850.695,888,2016,2952,3156,34,72,114,150,186,468,666,726,13.8493,34.7886,51.7902,59.7822,11.8336,8.772,15.136,0.0,64.0,48.0,16,0.0,1.0,2.0,0.0,1.0,3.0,2.0,0.0,0.5329,0.5621,0.5402,0.0,4.7961,16.7535,33.507,62.415,225,270,540.0,630.0,3,6.0,12.0,9,27.0,54.0,72.0,1.1236,2.4486,4.8972,7.2504,0.89,2.48,0.0,2.0,14.0,0.0,-2.0,0.0,0.0,-0.04,0.72,0.0,-1.08,-2.16,-2.22,27,54.0,138.0,0.0,0.0,12.0,0.87,1.74,5.88,2.7556,25.9624,59.262,116.2,576,1824,2016,3552,14,28,120,252,456,1.6129,7.239,13.6906,25.3492,-5.68,-12.46,-23.52,68,252,524,16,42,92,1.92,7.0,15.6
3,1,-2,145.9551,249.41,505.6362,567.4576,1203,2848,3644,3192,21,40,66,76,106,248,328,376,9.8413,23.764,34.7234,42.2756,15.7441,15.504000000000001,0.0,0.0,85.0,84,0,0,2.0,2,0,0,2,2,0,0,1.1554,1.155,0.0,0.0,28.0161,39.984,39.952,0.0,102,120,34,0,4,6,6,0,12,18,6,0,1.3996,2.2638,1.3542,0.0,6.5025,7.752000000000001,0.0,0.0,36.0,42.0,0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5929,0.5775,0.0,0.0,11.8336,8.772,15.136,0.0,64,48,16.0,0.0,1,2.0,0.0,1,3.0,2.0,0.0,0.5329,0.5621,0.5402,0.0,-0.49,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.89,2.48,0.0,2,14.0,0.0,-2.0,0.0,0.0,-0.04,0.72,0.0,2.4025,29.233,25.234,27.28,625,1100,950,200,6,8,72,84,48,1.9321,6.1994,6.3662,4.1144,-9.56,-6.98,-5.2,106,112,192,24,22,40,3.88,3.76,8.16
2,5,0,200.0094,423.52,753.9472,1215.58,2076,5032,7666,6464,35,72,126,204,198,540,854,1036,15.2927,40.016,67.7298,88.9108,65.9541,139.128,199.54,196.74599999999998,234.0,516,580,360,11.0,22,32,34,54,126,152,112,4.2115,9.9022,12.7216,10.2902,16.3364,22.704,9.68,0.0,258,64,2,0,3,4,2,0,6,8,2,0,1.3142,1.5096,0.2738,0.0,9.2416,15.504000000000001,28.88,21.128,49.0,84.0,98,56.0,2.0,4.0,3.0,4.0,12.0,16.0,10.0,0.5625,1.155,1.71,1.1325,6.6564,11.352,0.0,0.0,256,32,0.0,0.0,2,0.0,0.0,4,4.0,0.0,0.0,1.0404,0.7548,0.0,0.0,0.98,2.66,2.17,2.0,14.0,13.0,-2.0,0.0,1.0,-0.04,0.72,0.74,0.76,0.0,0.0,30,0.0,0.0,2.0,0.0,0.0,1.3,0.0,0.0,2.7556,27.224,46.148,31.54,576,1872,768,672,12,8,108,120,96,1.6129,7.0866,7.6708,5.7912,-6.44,-7.88,-5.72,66,256,164,18,52,32,2.04,9.2,5.6
2,2,0,114.3791,173.19,318.6302,658.1616,1481,3264,4234,3540,17,32,62,100,94,256,340,256,9.5039,23.6592,38.3532,44.2528,19.3161,28.908,29.04,0.0,228.0,90,6,0,4.0,6,6,0,12,18,6,0,1.5343,2.3532,0.8214,0.0,18.3361,17.544,0.0,0.0,100,96,0,0,2,2,0,0,2,2,0,0,1.1258,1.1242,0.0,0.0,4.7961,14.454,0.0,0.0,225.0,45.0,0,0.0,3.0,0.0,0.0,9.0,9.0,0.0,0.0,1.1236,1.1766,0.0,0.0,6.5025,8.772,0.0,0.0,36,48,0.0,0.0,1,0.0,0.0,1,1.0,0.0,0.0,0.5929,0.5621,0.0,0.0,-0.03,0.0,0.0,42.0,0.0,0.0,6.0,0.0,0.0,2.07,0.0,0.0,-0.89,0.0,0.0,-2,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,2.4025,22.599,41.788000000000004,0.0,625,1350,950,0,10,0,96,60,0,1.9321,7.228,7.1446,0.0,-5.28,-11.46,0.0,96,212,0,20,50,0,3.14,8.76,0.0
2,2,-2,118.8821,172.2616,295.3764,556.936,1357,2660,3792,3040,13,24,42,60,66,168,192,120,8.2824,18.2284,28.5166,33.434,21.00165,20.6056,0.0,0.0,114.0,112,0,0,2.0,2,0,0,2,2,0,0,1.0958,1.095,0.0,0.0,18.3361,17.544,0.0,0.0,100,96,0,0,2,2,0,0,2,2,0,0,1.1258,1.1242,0.0,0.0,9.16805,10.3028,0.0,0.0,50.0,56.0,0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5629,0.5475,0.0,0.0,6.5025,8.772,0.0,0.0,36,48,0.0,0.0,1,0.0,0.0,1,1.0,0.0,0.0,0.5929,0.5621,0.0,0.0,-0.445,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,-0.89,0.0,0.0,-2,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,3.5344,30.4372,38.8032,0.0,729,1026,1296,0,6,0,72,36,0,1.5876,5.7708,5.5188,0.0,-4.91,-9.36,0.0,124,114,0,24,30,0,2.98,3.18,0.0
3,4,-9,66.7352,89.1688,284.69599999999997,125.84,1747,3920,5490,292,9,16,36,20,52,108,76,20,7.0853,15.1012,27.4252,7.0892,18.677,15.136,4.84,0.0,73.5,16,1,0,2.0,2,1,0,3,4,1,0,0.6554,0.5402,0.1369,0.0,6.6564,0.0,0.0,0.0,256,0,0,0,1,0,0,0,0,0,0,0,1.0404,0.0,0.0,0.0,13.837,7.568,0.0,0.0,72.5,8.0,0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.5185,0.2701,0.0,0.0,6.6564,0.0,0.0,0.0,256,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,1.0404,0.0,0.0,0.0,1.24,0.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7556,29.4484,7.303999999999999,0.0,576,1944,48,0,2,0,48,12,0,1.6129,7.0104,0.9398,0.0,-7.78,-1.08,0.0,63,46,0,28,10,0,2.1,1.8,0.0
2,4,-4,70.469,114.2912,295.4178,338.712,12421,13248,47214,2724,13,24,54,60,78,192,192,96,11.7318,23.4552,53.268,28.3272,19.3161,28.908,29.04,0.0,228.0,90,6,0,4.0,6,6,0,12,18,6,0,1.5343,2.3532,0.8214,0.0,7.0756,0.0,0.0,0.0,2809,0,0,0,1,0,0,0,0,0,0,0,1.7689,0.0,0.0,0.0,4.7961,14.454,0.0,0.0,225.0,45.0,0,0.0,3.0,0.0,0.0,9.0,9.0,0.0,0.0,1.1236,1.1766,0.0,0.0,7.0756,0.0,0.0,0.0,2809,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,1.7689,0.0,0.0,0.0,-0.03,0.0,0.0,42.0,0.0,0.0,6.0,0.0,0.0,2.07,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5344,28.2376,24.816,0.0,729,6534,162,0,6,0,72,36,0,1.5876,9.3744,2.7972,0.0,-3.74,-1.92,0.0,-80,156,0,24,30,0,0.12,5.34,0.0
3,6,-2,101.1122,181.1506,343.3688,623.5848,1858,4412,5800,2140,17,32,58,100,90,248,340,264,8.6445,21.6836,37.1442,37.7992,16.20885,15.32,0.0,0.0,75.0,50,0,0,2.0,2,0,0,2,2,0,0,0.9126,0.8476,0.0,0.0,16.3364,22.704,9.68,0.0,258,64,2,0,3,4,2,0,6,8,2,0,1.3142,1.5096,0.2738,0.0,9.16805,7.66,0.0,0.0,50.0,25.0,0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5629,0.4238,0.0,0.0,6.6564,11.352,0.0,0.0,256,32,0.0,0.0,2,0.0,0.0,4,4.0,0.0,0.0,1.0404,0.7548,0.0,0.0,0.375,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.76,0.0,0.0,30,0.0,0.0,2.0,0.0,0.0,1.3,0.0,0.0,3.3489,29.8473,41.7972,0.0,676,2028,416,0,10,0,96,60,0,1.5625,6.975,5.1,0.0,-5.33,-4.54,0.0,78,244,0,20,50,0,1.92,8.42,0.0
