"alpha","misc.dent.ax","misc.dent.eq","f.chi.0.ax","f.chi.1.ax","f.chi.2.ax","f.chi.3.ax","f.Z.0.ax","f.Z.1.ax","f.Z.2.ax","f.Z.3.ax","f.I.0.ax","f.I.1.ax","f.I.2.ax","f.I.3.ax","f.T.0.ax","f.T.1.ax","f.T.2.ax","f.T.3.ax","f.S.0.ax","f.S.1.ax","f.S.2.ax","f.S.3.ax","f.chi.0.eq","f.chi.1.eq","f.chi.2.eq","f.chi.3.eq","f.Z.0.eq","f.Z.1.eq","f.Z.2.eq","f.Z.3.eq","f.I.0.eq","f.I.1.eq","f.I.2.eq","f.I.3.eq","f.T.0.eq","f.T.1.eq","f.T.2.eq","f.T.3.eq","f.S.0.eq","f.S.1.eq","f.S.2.eq","f.S.3.eq","lc.chi.0.ax","lc.chi.1.ax","lc.chi.2.ax","lc.chi.3.ax","lc.Z.0.ax","lc.Z.1.ax","lc.Z.2.ax","lc.Z.3.ax","lc.I.1.ax","lc.I.2.ax","lc.I.3.ax","lc.T.0.ax","lc.T.1.ax","lc.T.2.ax","lc.T.3.ax","lc.S.0.ax","lc.S.1.ax","lc.S.2.ax","lc.S.3.ax","lc.chi.0.eq","lc.chi.1.eq","lc.chi.2.eq","lc.chi.3.eq","lc.Z.0.eq","lc.Z.1.eq","lc.Z.2.eq","lc.Z.3.eq","lc.I.1.eq","lc.I.2.eq","lc.I.3.eq","lc.T.0.eq","lc.T.1.eq","lc.T.2.eq","lc.T.3.eq","lc.S.0.eq","lc.S.1.eq","lc.S.2.eq","lc.S.3.eq","mc.chi.0.all","mc.chi.1.all","mc.chi.2.all","mc.chi.3.all","mc.Z.0.all","mc.Z.1.all","mc.Z.2.all","mc.Z.3.all","mc.I.2.all","mc.I.3.all","mc.T.1.all","mc.T.2.all","mc.T.3.all","mc.S.0.all","mc.S.1.all","mc.S.2.all","mc.S.3.all","f.chi.0.all","f.chi.1.all","f.chi.2.all","f.chi.3.all","f.Z.0.all","f.Z.1.all","f.Z.2.all","f.Z.3.all","f.I.0.all","f.I.1.all","f.I.2.all","f.I.3.all","f.T.0.all","f.T.1.all","f.T.2.all","f.T.3.all","f.S.0.all","f.S.1.all","f.S.2.all","f.S.3.all","D_lc.chi.1.ax","D_lc.chi.2.ax","D_lc.chi.3.ax","D_lc.Z.1.ax","D_lc.Z.2.ax","D_lc.Z.3.ax","D_lc.T.1.ax","D_lc.T.2.ax","D_lc.T.3.ax","D_lc.S.1.ax","D_lc.S.2.ax","D_lc.S.3.ax","D_lc.chi.1.eq","D_lc.chi.2.eq","D_lc.chi.3.eq","D_lc.Z.1.eq","D_lc.Z.2.eq","D_lc.Z.3.eq","D_lc.T.1.eq","D_lc.T.2.eq","D_lc.T.3.eq","D_lc.S.1.eq","D_lc.S.2.eq","D_lc.S.3.eq","D_mc.chi.1.all","D_mc.chi.2.all","D_mc.chi.3.all","D_mc.Z.1.all","D_mc.Z.2.all","D_mc.Z.3.all","D_mc.T.1.all","D_mc.T.2.all","D_mc.T.3.all","D_mc.S.1.all","D_mc.S.2.all","D_mc.S.3.all"
0.2,1,1,61.57885,129.0555,185.6175,161.689,223,486,546,235,10,20,29,28,49,114,137,81,3.8318,8.9936,11.5133,7.8054,21.5136,30.272,9.68,0,66,32,2,0,3,4,2,0,6,8,2,0,0.8067,1.0804,0.2738,0,10.5376,16.524,30.78,18.132,56.5,90,105,36,2,4,2.5,4,12,16,7,0.5477,1.1396,1.6872,0.83635,11.8336,15.136,0,0,64,16,0,0,2,0,0,4,4,0,0,0.5329,0.5402,0,0,3.5344,38.0512,52.264,35.72,729,1269,864,756,12,8,108,120,96,1.5876,5.544,7.6104,5.7456,212.7465,455.3014,855.731,1332.978,1439,3638,4668,4502,33,68,120,192,188,516,824,968,12.478,33.3968,55.4756,71.374,1.38,3.46,2.325,3,16,13.5,-2,0,1.5,-0.06,0.68,0.73,2.48,0,0,14,0,0,2,0,0,0.72,0,0,-8.96,-5.24,-3.96,115,292,188,18,52,32,3.16,9.08,5.52
0.2,1,1,29.1401,47.47,45.9265,16.83,95,118,61,18,4.5,7,8,3,15,26,14,3,1.48285,2.5499,1.973,0.8547,65.9541,139.128,199.54,196.746,234,516,580,360,11,22,32,34,54,126,152,112,4.2115,9.9022,12.7216,10.2902,9.16805,11.444,3.25125,8.415,50,29,18,9,1.5,0.5,1.5,2.5,3,2,1.5,0.5629,0.55885,0.29645,0.42735,9.2416,15.504,28.88,21.128,49,84,98,56,2,4,3,4,12,16,10,0.5625,1.155,1.71,1.1325,2.4025,28.1325,43.152,62.8525,625,1050,1425,1550,11,17,102,168,216,1.9321,6.255,10.6335,13.7471,324.4991,707.717,1250.437,1787.133,1751,4400,6760,8576,54,114,196,286,310,816,1284,1720,21.7438,57.2186,92.9736,127.739,0.995,0,0.525,6.5,0,7.5,0.5,-1.5,0,0.37,0,0.6,0.98,2.66,2.17,2,14,13,-2,0,1,-0.04,0.72,0.74,-8.85,-10.79,-14.2,108,218,363,19,38,66,3.84,7.64,13.74
0.2,1,1,51.36035,101.898,140.8565,115.203,179,360,350,198,8.5,16,23,20,39,85,89,59,3.18525,6.9608,8.1969,5.9998,57.2036,118.983,171.695,126.632,212,456,512,110,9,18,26,22,44,102,122,50,3.4521,8.085,10.305,5.3206,7.87205,11.628,17.69125,18.979,42.5,63,67,37,1.5,2.5,3,2.5,7,10,6.5,0.5777,0.86625,1.15145,0.9936,11.8336,17.544,32.68,15.136,64,96,112,16,2,4,2,4,12,16,4,0.5329,1.1242,1.6644,0.5402,3.3489,35.4105,52.2282,91.5915,676,1170,1742,1976,11,21,102,192,264,1.5625,5.55,10.5625,15.2125,334.884,750.549,1384.2934,1837.751,1882,4884,7916,9798,54,116,202,280,318,846,1378,1778,21.7414,57.3616,95.1654,126.2844,0.245,1.33,1.61,0.5,7,14,-1.5,-1.5,0.5,-0.01,0.36,0.97,1.78,4.26,2.48,4,18,14,-2,0,2,-0.08,0.64,0.72,-8.37,-8.41,-11.62,111,219,470,19,34,82,3.06,5.3,14.08
0.2,1,1,42.1451,78.336,99.77,98.373,167,306,290,180,6.5,12,16,17,28,64,76,56,2.66865,5.5132,6.3608,5.1451,36.7666,64.668,82.173,33.66,124,204,120,36,6,10,14,6,24,44,26,6,2.159,4.0194,3.6722,1.7094,7.87205,12.138,14.44,10.564,42.5,66,49,28,1.5,2,1.5,2.5,6.5,8,5,0.5777,0.85855,0.855,0.56625,6.5025,7.752,6.5025,16.83,36,42,36,18,1,1,3,1,2,4,3,0.5929,0.5775,0.5929,0.8547,3.5344,29.6852,38.916,37.036,729,999,1296,1026,7,8,78,90,144,1.5876,5.796,6.6402,6.7536,234.891,474.7144,813.634,948.596,1559,3426,4792,5508,38,76,132,144,208,490,624,776,15.5609,38.696,58.3238,71.0648,0.045,1.33,1.085,0,7,6.5,-1,0,0.5,0,0.36,0.37,-0.49,0,1.05,-1,0,15,-1,-3,0,0.02,0,1.2,-4.51,-7.54,-4.66,125,141,178,23,27,24,2.96,3.55,4.72
0.2,1,1,61.57885,129.0555,185.6175,161.689,223,486,546,235,10,20,29,28,49,114,137,81,3.8318,8.9936,11.5133,7.8054,57.2036,118.983,171.695,126.632,212,456,512,110,9,18,26,22,44,102,122,50,3.4521,8.085,10.305,5.3206,10.5376,16.524,30.78,18.132,56.5,90,105,36,2,4,2.5,4,12,16,7,0.5477,1.1396,1.6872,0.83635,11.8336,17.544,32.68,15.136,64,96,112,16,2,4,2,4,12,16,4,0.5329,1.1242,1.6644,0.5402,2.4025,31.372,47.43,88.35,625,1175,1800,2100,12,24,108,216,288,1.9321,6.116,12.8436,19.0152,354.3746,796.787,1494.123,2038.846,1919,5146,8580,10750,57,124,216,312,340,924,1560,2048,23.4041,62.5592,106.0668,142.6836,1.38,3.46,2.325,3,16,13.5,-2,0,1.5,-0.06,0.68,0.73,1.78,4.26,2.48,4,18,14,-2,0,2,-0.08,0.64,0.72,-10.94,-12,-19.8,103,228,516,18,36,96,3.94,7.44,19.68
0.2,1,1,19.92485,23.908,4.84,0,83,64,1,0,2.5,3,1,0,4,5,1,0,0.96625,1.1023,0.1369,0,57.2036,118.983,171.695,126.632,212,456,512,110,9,18,26,22,44,102,122,50,3.4521,8.085,10.305,5.3206,9.16805,11.954,0,0,50,32,0,0,1.5,0,0,2.5,2.5,0,0,0.5629,0.55115,0,0,11.8336,17.544,32.68,15.136,64,96,112,16,2,4,2,4,12,16,4,0.5329,1.1242,1.6644,0.5402,3.3489,36.1425,51.6792,69.54,676,1196,1508,1456,11,16,102,162,192,1.5625,5.525,9.5375,11.4,272.013,596.033,1124.2104,1572.92,1690,4344,6826,7792,42,90,158,230,248,676,1118,1358,17.3034,45.5946,76.8478,100.3334,0.795,0,0,6,0,0,1,0,0,0.38,0,0,1.78,4.26,2.48,4,18,14,-2,0,2,-0.08,0.64,0.72,-8.77,-8.11,-8.72,110,228,360,19,39,64,3.08,6.12,10.88
0.2,1,1,21.5136,30.272,9.68,0,66,32,2,0,3,4,2,0,6,8,2,0,0.8067,1.0804,0.2738,0,18.3361,17.544,0,0,100,96,0,0,2,2,0,0,2,2,0,0,1.1258,1.1242,0,0,11.8336,15.136,0,0,64,16,0,0,2,0,0,4,4,0,0,0.5329,0.5402,0,0,6.5025,8.772,0,0,36,48,0,0,1,0,0,1,1,0,0,0.5929,0.5621,0,0,2.7556,28.3528,37.4496,0,576,960,864,0,8,0,84,48,0,1.6129,5.7658,5.588,0,119.1272,187.4256,336.3084,639.9296,1108,2368,3060,2432,15,28,50,80,78,208,262,184,7.7295,18.1892,28.8978,33.2944,2.48,0,0,14,0,0,2,0,0,0.72,0,0,-0.89,0,0,-2,0,0,0,0,0,0.04,0,0,-7.12,-9.28,0,104,156,0,22,40,0,3.08,5.76,0
0.2,1,1,43.73385,84.7,104.61,98.373,150,274,291,180,7,13,17,17,30,67,77,56,2.5091,5.4913,6.4977,5.1451,18.3361,17.544,0,0,100,96,0,0,2,2,0,0,2,2,0,0,1.1258,1.1242,0,0,10.5376,15.32,14.44,10.564,56.5,50,49,28,2,2,1.5,4,8,8,5,0.5477,0.8476,0.855,0.56625,6.5025,8.772,0,0,36,48,0,0,1,0,0,1,1,0,0,0.5929,0.5621,0,0,3.3489,30.5244,42.5658,17.385,676,1014,1196,364,8,4,84,72,48,1.5625,5.7,6.5,2.85,164.161,300.6248,525.4888,876.0136,1376,2960,4238,4092,23,46,80,122,126,334,476,490,11.0839,26.8794,43.322,55.527,1.73,1.33,1.085,8,7,6.5,0,0,0.5,0.34,0.36,0.37,-0.89,0,0,-2,0,0,0,0,0,0.04,0,0,-5.7,-8.62,-2.18,117,162,90,22,36,16,2.94,4.8,2.72
0.2,1,1,65.9541,139.128,199.54,196.746,234,516,580,360,11,22,32,34,54,126,152,112,4.2115,9.9022,12.7216,10.2902,21.5136,30.272,9.68,0,66,32,2,0,3,4,2,0,6,8,2,0,0.8067,1.0804,0.2738,0,9.2416,15.504,28.88,21.128,49,84,98,56,2,4,3,4,12,16,10,0.5625,1.155,1.71,1.1325,11.8336,15.136,0,0,64,16,0,0,2,0,0,4,4,0,0,0.5329,0.5402,0,0,3.5344,37.2992,52.264,35.72,729,1242,864,756,12,8,108,120,96,1.5876,5.5692,7.6104,5.7456,221.497,473.9424,870.136,1384.932,1461,3644,4658,4712,35,72,126,204,198,540,854,1036,13.2374,35.2644,58.039,76.5236,0.98,2.66,2.17,2,14,13,-2,0,1,-0.04,0.72,0.74,2.48,0,0,14,0,0,2,0,0,0.72,0,0,-8.56,-5.24,-3.96,116,292,188,18,52,32,3.14,9.08,5.52
0.2,1,1,64.2432,101.745,160.9103,96.084,253.5,378,470,180,8,14,21,16,35,72,74,58,2.9688,5.929,6.8725,5.1128,36.7666,62.169,78.204,40.128,124,192,126,42,6,10,14,6,24,44,26,6,2.159,4.0502,3.6858,1.665,9.16805,19.6095,9.0128,8.772,50,105,32,48,2,1,1,5,6,2,4,0.5629,1.1011,0.4088,0.5621,9.2416,7.752,7.752,20.064,49,42,42,21,1,1,3,1,2,4,3,0.5625,0.5775,0.5775,0.8325,2.4025,28.1325,38.2695,23.932,625,1050,1425,800,8,6,84,84,120,1.9321,6.255,8.3122,5.838,277.9553,508.431,985.2956,1156.337,1628,3624,5762,6160,41,80,144,148,224,516,620,744,16.5057,40.5688,61.9868,73.3572,-1.7,0.82,0.89,-3.5,4,2,2,-1,-3,0.07,0.17,-0.04,0.49,0.49,2.52,1,1,18,-1,-3,0,-0.02,-0.02,1.14,-8.85,-12.29,-6.14,108,143,118,22,34,16,3.84,5.14,4.14
0.2,1,1,114.5016,238.9605,395.2875,511.342,348,768,1068,1069,20,39,68,86,107,264,367,380,6.8116,16.2855,24.0242,29.6372,36.7666,64.668,82.173,33.66,124,204,120,36,6,10,14,6,24,44,26,6,2.159,4.0194,3.6722,1.7094,6.5025,7.752,6.5025,16.25625,36,42,36,90,1,1,2.5,1,2,3.5,9,0.5929,0.5775,0.5929,1.48225,6.5025,7.752,6.5025,16.83,36,42,36,18,1,1,3,1,2,4,3,0.5929,0.5775,0.5929,0.8547,3.3489,27.999,33.3792,27.999,676,936,1092,936,6,6,72,72,138,1.5625,5.775,5.625,5.775,379.4185,792.591,1381.1004,1678.442,1868,4224,5880,6674,65,130,234,268,364,872,1148,1360,23.8217,60.1986,91.7742,112.312,-0.49,0,0,-1,0,0,-1,-2.5,-6.5,0.02,0,0,-0.49,0,1.05,-1,0,15,-1,-3,0,0.02,0,1.2,-4.32,-7.26,-4.32,120,114,120,24,24,13,2.88,3,2.88
0.2,1,1,47.05865,93.3625,128.0291,79.464,167,331,317,72,7.5,14,20,14,34,73,74,28,2.80515,6.0448,6.989,3.5224,85.3141,171.003,286.632,361.359,238,492,666,558,15,28,50,60,78,188,242,204,4.7591,10.9956,15.8006,18.8088,7.87205,11.628,18.43605,15.103,42.5,63,70.5,16,1.5,2.5,2.5,2.5,7,10,3.5,0.5777,0.86625,1.14395,0.70485,6.5025,7.752,6.5025,19.5075,36,42,36,108,1,1,3,1,2,4,12,0.5929,0.5775,0.5929,1.7787,3.5344,29.6852,38.164,42.7512,729,999,1269,1215,7,9,78,96,168,1.5876,5.796,6.6654,7.6986,438.9081,930.1074,1686.4842,2222.4124,2015,4628,6976,7696,76,152,284,356,436,1086,1504,1654,26.2343,67.664,108.1442,138.2602,0.245,1.085,1.365,0.5,6.5,13.5,-1.5,-1.5,1,-0.01,0.37,0.98,-0.49,0,0,-1,0,0,-1,-3,-9,0.02,0,0,-4.51,-7.14,-5.82,125,142,198,23,26,26,2.96,3.53,5.23
0.2,1,2,31.85285,58.022,65.164,29.04,71,95,40,6,5.5,9,12,6,21,39,24,6,1.40655,2.8197,2.3606,0.8214,90.0597,165.648,257.031,271.946,315,564,708,560,14,26,42,40,68,150,154,128,4.9886,10.9802,14.2554,13.5,9.2416,20.596,10.032,0,49,38.5,10.5,0,3,1.5,0,9,13.5,4.5,0,0.5625,0.9825,0.41625,0,11.8336,8.772,17.544,39.044,64,48,96,80,1,2,5,1,3,7,7,0.5329,0.5621,1.1242,1.6425,2.7556,32.9344,39.425,36.354,576,1104,840,936,10,9,96,126,150,1.6129,5.6134,7.239,7.2771,246.5807,513.2088,1051.048,1394.344,1348,3526,4938,5302,40,82,158,202,240,612,878,1128,14.4032,38.8266,63.9898,80.6614,2.345,1.26,0,15.5,9,0,4.5,3,0,0.94,0.57,0,0.89,1.78,5.85,2,4,30,-2,-5,-2,-0.04,-0.08,1.4,-9.88,-7.15,-6.96,98,205,177,20,39,29,3.2,7,5.7
0.2,1,1,84.0708,166.617,271.484,301.2195,304.5,612,758,732,13,25,42,49,67,161,214,218,4.8657,10.9417,14.967,16.5349,18.3361,17.544,0,0,100,96,0,0,2,2,0,0,2,2,0,0,1.1258,1.1242,0,0,10.5376,12.138,19.6992,17.544,56.5,66,105,96,1.5,2,2,2.5,5.5,5,8,0.5477,0.85855,1.11,1.1242,6.5025,8.772,0,0,36,48,0,0,1,0,0,1,1,0,0,0.5929,0.5621,0,0,3.3489,30.5244,39.1803,22.2528,676,1014,1300,728,7,4,78,66,48,1.5625,5.7,6.5375,3.75,244.8349,464.4588,852.4658,1242.4542,1685,3636,5380,6172,35,70,128,176,198,508,716,798,15.7971,37.7802,60.3356,80.3364,0.935,0.4,1.78,2,1,4,-1,-1,-6,-0.04,-0.02,-0.08,-0.89,0,0,-2,0,0,0,0,0,0.04,0,0,-5.7,-8.6,-4.84,117,132,76,23,31,16,2.94,3.52,2
0.2,1,1,47.81955,89.8195,130.374,104.1996,243.5,286,216,114,8,14,22,18,36,76,67,38,2.64175,5.3373,6.1827,3.8664,65.9541,139.128,199.54,196.746,234,516,580,360,11,22,32,34,54,126,152,112,4.2115,9.9022,12.7216,10.2902,7.949,13.8535,19.078,11.9168,152.5,76,52,35,2,3,1.5,5,11,10.5,6,0.80145,0.95895,1.13235,0.55125,9.2416,15.504,28.88,21.128,49,84,98,56,2,4,3,4,12,16,10,0.5625,1.155,1.71,1.1325,2.4025,27.559,46.345,79.9025,625,1275,1550,1675,12,22,108,204,246,1.9321,6.6303,11.7316,16.3186,361.858,791.269,1414.862,2038.9862,2048,5186,7952,10366,61,128,226,336,354,940,1500,2080,24.0616,63.544,105.615,148.9726,1.1,1.655,0.64,11.5,29,5.5,0,1.5,2.5,0.495,1.345,0.39,0.98,2.66,2.17,2,14,13,-2,0,1,-0.04,0.72,0.74,-8.48,-11.3,-17.45,99,238,483,18,38,91,3.57,8.24,18.84
0.2,1,1,71.21145,137.7085,212.2151,200.2836,210,388,392,294,11.5,21,34,34,55,123,132,96,3.53595,7.9861,10,8.9792,22.4005,28.662,15.6864,0,341,276,224,0,3,4,2,0,6,8,2,0,2.1958,2.7258,1.53,0,11.8336,12.556,20.9668,21.5688,64,52,64,84,1.5,2.5,2.5,2.5,6.5,8,9,0.5329,0.69715,0.95995,1.10595,9.2416,7.752,7.8432,0,49,42,112,0,1,1,0,1,2,1,0,0.5625,0.5775,0.765,0,3.5344,35.7952,32.9,42.3188,729,1188,999,2160,7,9,78,96,84,1.5876,5.6196,6.2874,8.4546,235.5593,461.6554,854.8638,1039.3648,2513,4256,5290,7620,36,70,120,156,190,466,632,728,17.4427,38.1146,55.2706,71.9698,1.51,2.505,2.33,5.5,12,9.5,-1.5,-1,-2.5,0.14,0.51,0.31,0.49,0.46,0,1,-9,0,-1,0,0,-0.02,-0.27,0,-7.76,-4.34,-5.59,118,152,163,23,26,40,3.1,3.83,4.63
0.2,1,1,31.56515,45.339,32.8289,15.504,280,306,246,84,4,6,4,2,10,16,9,4,2.53455,3.6729,2.4829,1.155,57.3507,122.057,173.8852,125.268,210,458,514,108,9,18,26,22,44,102,122,50,3.4513,8.0702,10.3058,5.3354,9.2416,11.628,13.1632,0,49,63,105,0,1.5,1.5,0,2.5,5,2.5,0,0.5625,0.86625,0.945,0,9.2416,15.504,30.3696,13.376,49,84,105,14,2,4,2,4,12,16,4,0.5625,1.155,1.695,0.555,2.4025,28.272,43.4775,75.361,625,1050,1650,2250,11,19,102,180,210,1.9321,6.255,11.7733,16.0684,294.9356,635.45,1125.4016,1535.522,2025,4544,7318,9720,45,96,164,240,260,704,1176,1488,20.8064,52.1366,86.6106,119.3134,0.735,0.23,0,1.5,-4.5,0,-0.5,1,0,-0.03,-0.135,0,0.98,2.17,1.68,2,13,12,-2,0,2,-0.04,0.74,0.76,-8.94,-11,-19.17,108,209,385,19,36,79,3.84,6.82,14.85
0.2,1,1,82.0892,166.6935,285.6003,305.7795,257,540,687,669,13.5,26,46,50,72,171,219,217,4.50855,10.6568,15.092,16.2124,159.9243,349.7282,574.5532,667.9392,570,1322,1918,1956,26,54,90,104,144,354,498,542,9.8226,24.379,36.327,40.22,10.5376,8.262,14.3336,27.576,56.5,45,77,106.5,1,1.5,3.5,1,2.5,5,9.5,0.5477,0.5698,0.83625,1.54045,11.8336,8.772,19.2296,35.5696,64,48,104,160,1,2,4,1,3,6,10,0.5329,0.5621,1.1096,1.9418,2.4025,31.372,23.715,48.0345,625,1175,900,1800,6,11,72,102,204,1.9321,6.116,6.4218,11.6065,806.2781,1795.0438,3258.0914,3895.5048,3419,8718,12686,15582,132,280,494,598,774,1936,2822,3468,50.2396,131.0616,204.4686,250.3978,0.69,0.645,3.04,1.5,1.5,13,-1.5,-3.5,-6,-0.03,-0.03,0.49,0.89,1.29,3.42,2,3,12,-2,-4,-6,-0.04,-0.06,0.26,-10.94,-6,-13.94,103,114,203,24,19,32,3.94,3.72,6.94
0.2,1,1,63.3171,106.656,154.8392,113.203,384.5,526,719,402,8,15,20,19,35,77,88,70,3.67855,7.4691,9.159,7.1969,65.9541,139.128,199.54,196.746,234,516,580,360,11,22,32,34,54,126,152,112,4.2115,9.9022,12.7216,10.2902,7.87205,22.9755,14.44,10.564,42.5,123,49,28,2.5,2,1.5,6.5,10.5,8,5,0.5777,1.39755,0.855,0.56625,9.2416,15.504,28.88,21.128,49,84,98,56,2,4,3,4,12,16,10,0.5625,1.155,1.71,1.1325,3.5344,33.37,70.3872,89.3,729,1107,2349,1890,13,20,114,198,240,1.5876,5.6952,12.3858,14.364,393.985,836.564,1510.9648,2305.176,2434,5330,9856,11994,61,130,224,344,354,952,1560,2168,25.7907,65.9374,111.001,158.3156,-1.655,1.33,1.085,-3.5,7,6.5,2,0,0.5,0.07,0.36,0.37,0.98,2.66,2.17,2,14,13,-2,0,1,-0.04,0.72,0.74,-6.47,-13,-9.9,121,264,470,17,45,80,3.04,6.55,13.8
0.2,1,1,65.9541,132.6255,192.897,191.689,234,480,513,430,11,21,32,33,53,121,142,125,4.2115,9.3093,11.8604,11.2429,76.5636,163.863,308.007,311.344,216,504,624,232,13,26,50,56,76,192,248,136,3.9997,10.3642,15.8994,12.284,6.5025,7.752,6.5025,17.27625,36,42,36,33,1,1,3,1,2,4,4,0.5929,0.5775,0.5929,1.0087,11.8336,17.544,47.816,30.272,64,96,128,32,2,6,4,4,16,24,8,0.5329,1.1242,2.2046,1.0804,3.3489,34.5138,48.4584,111.081,676,1144,1612,1976,10,26,96,216,336,1.5625,5.575,9.575,17.025,441.5115,989.7306,2010.099,2678.3816,2008,5264,8354,10260,75,158,314,442,472,1274,2032,2458,25.9843,71.2254,123.0426,162.6954,-0.49,0,0.875,-1,0,12.5,-1,-3,-1,0.02,0,1,1.78,6.74,4.96,4,32,28,-4,0,4,-0.08,1.36,1.44,-7.88,-8.18,-13.12,112,198,600,20,24,100,3.04,4.84,18.88
0.2,1,1,69.52445,128.265,186.0795,227.1915,264.5,480,567,531,11,20,31,36,51,118,142,114,4.4091,9.009,11.4115,12.8694,76.5636,163.863,308.007,311.344,216,504,624,232,13,26,50,56,76,192,248,136,3.9997,10.3642,15.8994,12.284,7.87205,7.752,7.12725,17.50575,42.5,42,39,96,1,1,2.5,1,2,3.5,8,0.5777,0.5775,0.5852,1.46685,11.8336,17.544,47.816,30.272,64,96,128,32,2,6,4,4,16,24,8,0.5329,1.1242,2.2046,1.0804,3.5344,36.378,48.8612,114.116,729,1215,1647,2052,10,26,96,216,330,1.5876,5.5944,9.6768,17.1612,448.8377,984.738,2013.2534,2762.444,2122,5406,8608,10648,75,156,312,448,468,1268,2030,2440,26.4046,70.6636,122.2008,166.092,0,0.245,0.49,0,0.5,1,-1,-2.5,-5.5,0,-0.01,-0.02,1.78,6.74,4.96,4,32,28,-4,0,4,-0.08,1.36,1.44,-8.07,-7.19,-11.82,117,209,626,20,24,101,3.12,4.92,19.14
0.2,1,2,39.43215,76.1645,91.7826,62.634,138,245,258,54,6,11,14,11,25,55,62,25,2.129,4.5753,5.2898,2.6677,57.6947,94.758,123.245,107.16,239,372,344,252,8,14,18,16,32,66,58,32,3.2552,6.3294,6.7938,5.016,10.5376,15.32,15.1848,6.688,56.5,50,52.5,7,2,2,1,4,8,8,2,0.5477,0.8476,0.8475,0.2775,11.8336,8.772,16.34,16.34,64,48,56,56,1,2,2,1,3,4,4,0.5329,0.5621,0.8322,0.8322,3.5344,38.0512,37.036,44.9132,729,1269,1026,837,8,10,84,120,108,1.5876,5.544,6.7536,6.6528,197.7881,417.9474,845.3752,1025.2384,1483,3772,5096,4890,29,62,110,146,172,450,690,782,12.356,32.8974,53.8074,63.457,1.73,1.085,0.84,8,6.5,6,0,0,1,0.34,0.37,0.38,0.89,2.13,2.13,2,9,9,-2,-2,-2,-0.04,0.32,0.32,-8.96,-4.66,-5.09,115,178,239,22,28,42,3.16,4.72,7.32
0.2,1,1,55.6872,91.4755,134.4638,62.634,244.5,391,500,54,6.5,12,16,11,28,60,64,25,2.77825,5.6752,6.6652,2.6677,71.0997,144.024,209.332,215.9268,522,708,964,840,11,22,32,34,54,126,152,112,5.0547,10.857,14.6312,13.0926,7.87205,22.9755,15.1848,6.688,42.5,123,52.5,7,2.5,2,1,6.5,10.5,8,2,0.5777,1.39755,0.8475,0.2775,9.2416,15.504,28.88,24.0464,49,84,98,168,2,4,3,4,12,16,10,0.5625,1.155,1.71,1.5975,2.4025,27.5125,58.032,74.3845,625,1025,2175,1775,13,20,114,198,240,1.9321,6.2828,13.6637,15.8182,398.1757,814.072,1484.6716,2250.9302,3202,5664,10606,12988,58,124,216,328,340,918,1512,2072,27.7074,67.344,116.2076,163.3752,-1.655,1.085,0.84,-3.5,6.5,6,2,0,1,0.07,0.37,0.38,0.98,2.66,1.21,2,14,-3,-2,0,1,-0.04,0.72,0.12,-8.45,-17.29,-16.99,109,238,429,17,45,80,3.82,8.24,16.42
0.2,1,1,93.8016,198.2731,318.8246,333.9696,432.5,775,1010,978,15.5,31,51,52,82,193,255,271,5.9333,13.8296,19.7064,20.11,57.2036,118.983,171.695,126.632,212,456,512,110,9,18,26,22,44,102,122,50,3.4521,8.085,10.305,5.3206,9.245,7.6755,18.1288,17.7848,160,72,76,80,1,2.5,2,1,3.5,4.5,5,0.78665,0.67375,1.1209,0.9709,11.8336,17.544,32.68,15.136,64,96,112,16,2,4,2,4,12,16,4,0.5329,1.1242,1.6644,0.5402,3.3489,36.1974,46.665,91.8477,676,1456,1560,1872,10,21,96,186,246,1.5625,5.8375,9.625,14.6875,419.7665,944.873,1743.1832,2195.8886,2389,6286,9748,11804,68,146,256,334,402,1048,1664,2090,27.2375,71.6742,117.9868,151.1068,0.46,1.215,1.71,6,24,6,-2.5,-2,-3,0.105,0.945,0.13,1.78,4.26,2.48,4,18,14,-2,0,2,-0.08,0.64,0.72,-8.8,-7.2,-11.76,100,200,474,20,29,85,2.83,4.8,14.5
0.2,1,1,108.6375,235.8926,374.2192,396.6036,390,890,1216,1032,17.5,36,58,63,94,228,310,296,6.63695,16.2246,23.3164,22.7777,85.3141,171.003,286.632,361.359,238,492,666,558,15,28,50,60,78,188,242,204,4.7591,10.9956,15.8006,18.8088,10.5376,12.138,24.7996,24.4728,56.5,66,104.5,87,1.5,3,3,2.5,7.5,11,7,0.5477,0.85855,1.4023,1.2484,6.5025,7.752,6.5025,19.5075,36,42,36,108,1,1,3,1,2,4,12,0.5929,0.5775,0.5929,1.7787,2.4025,25.854,30.7055,39.959,625,975,1150,1300,7,10,78,102,180,1.9321,6.3384,7.3809,9.5354,560.9339,1207.5052,2187.5146,2868.8548,2357,5698,8660,9884,96,196,360,456,556,1398,1992,2250,34.2424,89.1084,141.9236,180.2344,0.935,1.73,2.55,2,8,12,-2,-2,-2,-0.04,0.34,0.51,-0.49,0,0,-1,0,0,-1,-3,-9,0.02,0,0,-7.38,-8.96,-10.28,111,129,198,23,25,30,3.78,4.42,7.04
